Gene	Histone 0min Rep1	Histone 30min Rep1	Histone 60min Rep1	Histone 90min Rep1	Histone 0min Rep2	Histone 30min Rep2	Histone 60min Rep2	Histone 90min Rep2	Histone 0min Rep3	Histone 30min Rep3	Histone 60min Rep3	Histone 90min Rep3
YNR045W	0.103523253	0.065556407	0.040242193	0.042856472	0.115392946	0.083325437	0.05383646	0.045385519	0.104237641	0.06736849	0.052876465	0.04611946
YNR046W	0.059234235	0.034368213	0.021731142	0.023041801	0.068156708	0.047540838	0.036155598	0.0251009	0.062336542	0.03437687	0.026876762	0.026251137
YNR047W	0.197382208	0.128418462	0.088669356	0.077552001	0.220058221	0.142545943	0.105153214	0.08934529	0.18752469	0.137509587	0.100352711	0.079799405
YNR048W	0.110998783	0.064249629	0.049354772	0.040079077	0.11617837	0.084864993	0.059070239	0.045467675	0.104546397	0.074150424	0.056872639	0.043543723
YNR049C	0.050064984	0.030757141	0.021653008	0.023934706	0.059820919	0.038110701	0.032127757	0.026660169	0.051583245	0.034572038	0.037512215	0.026639719
YNR050C	0.06960066	0.043813324	0.031385389	0.02934287	0.084690242	0.04868281	0.035213625	0.030777908	0.071503431	0.057076502	0.039995254	0.029206443
YNR051C	0.489706997	0.327778836	0.23607996	0.209249097	0.514706431	0.322311579	0.263005109	0.23621701	0.461506437	0.334958092	0.250689536	0.219859932
YNR052C	0.157430422	0.094087108	0.0717914	0.061581818	0.178429748	0.116772399	0.08693271	0.069887732	0.141768809	0.103900253	0.075016498	0.071643772
YNR053C	0.459213502	0.337108954	0.23107821	0.22138735	0.546660414	0.338982592	0.25781159	0.224540375	0.474648337	0.357493431	0.277789655	0.203932246
YNR054C	0.161863644	0.103056824	0.069946687	0.064541022	0.175698903	0.126899518	0.086218126	0.068701503	0.172429594	0.113618169	0.08117575	0.066625161
YNR055C	0.153257815	0.107736067	0.06894184	0.064156442	0.187636024	0.118190124	0.09018602	0.072823025	0.151478972	0.112686976	0.083862807	0.063051104
YNR056C	0.072947152	0.044252117	0.033125207	0.028071851	0.081895323	0.050639289	0.040500102	0.032528515	0.071996365	0.052294948	0.037762093	0.029477791
YNR057C	0.033005466	0.018501132	0.017348366	0.014572189	0.035434064	0.02710902	0.02187235	0.02122266	0.033493688	0.024659765	0.023326469	0.019612181
YNR058W	0.055302612	0.034091791	0.025656667	0.025677488	0.070602328	0.03961653	0.02882118	0.026949685	0.0559965	0.045493731	0.038000893	0.026613114
YNR059W	0.109597499	0.076459055	0.05221235	0.048001917	0.118294226	0.082721873	0.06531197	0.052596283	0.098921092	0.077741633	0.063223071	0.051044632
YNR060W	0.048048766	0.030842806	0.019254321	0.021518958	0.052826199	0.035897868	0.02520158	0.024224786	0.045907209	0.035631906	0.026500774	0.023872639
YNR061C	0.077605685	0.046471355	0.0320062	0.031582353	0.077485223	0.053358452	0.036921844	0.038127548	0.058853917	0.054212024	0.038768353	0.036161279
YNR062C	0.084366308	0.061341825	0.048146742	0.040305272	0.103759679	0.0639884	0.047965764	0.042357628	0.092996159	0.058722588	0.049315709	0.040868783
YNR063W	0.081863638	0.058758026	0.042465849	0.03631427	0.096096117	0.061221893	0.045184977	0.043603123	0.078006779	0.064445528	0.046624151	0.040745166
YNR064C	0.037928178	0.028921415	0.021772759	0.019194018	0.049678534	0.033787094	0.027448386	0.023705545	0.049997847	0.036232964	0.023833542	0.019590613
YNR065C	0.120392313	0.086558869	0.058365477	0.05200288	0.143137574	0.089448801	0.068735592	0.05845139	0.117021393	0.086359642	0.066942716	0.054121883
YNR066C	0.092444391	0.0639527	0.044118765	0.040237959	0.100947129	0.075246405	0.058764426	0.045485307	0.087244058	0.061700598	0.057088288	0.047968656
YNR067C	0.155188848	0.105779027	0.071551583	0.063373743	0.175953291	0.118213112	0.085611146	0.078486931	0.150358616	0.105307133	0.083921744	0.070889263
YNR068C	0.131445639	0.079397382	0.05566217	0.045219376	0.150553724	0.085844447	0.065179762	0.046921346	0.118030283	0.081180364	0.057444947	0.048064
YNR069C	0.117727467	0.072240498	0.046975995	0.043511786	0.130736142	0.08293053	0.054101559	0.045354649	0.11051079	0.077287981	0.04904024	0.042998108
YNR070W	0.072486226	0.051703514	0.036095607	0.032068235	0.084944925	0.05738463	0.047475653	0.040343011	0.070648616	0.05264818	0.040536306	0.035488878
YNR071C	0.021070528	0.012167377	0.009969147	0.011707401	0.023962568	0.019078103	0.014008352	0.011923025	0.023654387	0.019419072	0.01562733	0.014086801
YNR072W	0.077984617	0.052468355	0.039874724	0.035570058	0.085460281	0.062589405	0.049786678	0.039438611	0.077082827	0.062169194	0.044714649	0.035615745
YNR073C	0.018997317	0.013788558	0.009255296	0.009999634	0.020581274	0.015975953	0.011801877	0.013012213	0.019437773	0.015492757	0.013936783	0.012332295
YNR074C	0.056719631	0.036819154	0.023233827	0.020892203	0.060396245	0.043538478	0.035513886	0.024530685	0.043840147	0.031248686	0.028548534	0.020876069
YNR075C-A	0.032006484	0.028656129	0.009644398	0.020376785	0.041387323	0.036608409	0.018789882	0.021071656	0.034121505	0.026070495	0.015993215	0.026433247
YNR075W	0.03258507	0.018609002	0.01348531	0.013629876	0.02778531	0.021589449	0.015193959	0.017235384	0.026539719	0.02291192	0.017469404	0.013134349
YNR076W	0.030171592	0.015737072	0.015595438	0.014728419	0.059589953	0.037406157	0.004449028	0.027761107	0.033094366	0.054809545	0.024150716	0.014578303
YNR077C	0.049347086	0.019093788	0.019857863	0.035161725	0.053999965	0.041967533	0.038892855	0.040168043	0.05619798	0.037711984	0.035704784	0.031356482
YOL001W	0.07794366	0.048189065	0.034210681	0.028837685	0.085739139	0.065347305	0.04236413	0.04221093	0.087206023	0.07293662	0.049369608	0.03270127
YOL002C	0.062176704	0.037460369	0.031938052	0.027495916	0.071320286	0.05536756	0.035326792	0.037913535	0.067773512	0.054562116	0.044357806	0.026874166
YOL003C	0.0653489	0.043248236	0.0323316	0.025717847	0.07571288	0.056189052	0.035145211	0.039407891	0.072886627	0.056156914	0.044941808	0.027056849
YOL004W	0.336697262	0.229444441	0.161095557	0.148702754	0.411693903	0.266671569	0.196201201	0.168323067	0.347054853	0.248518349	0.198867949	0.156101879
YOL005C	0.060003672	0.038007545	0.032163229	0.02946851	0.065465496	0.065298198	0.028626686	0.042797427	0.06861878	0.058323118	0.048628813	0.026706449
YOL006C	0.303775426	0.201611466	0.143254091	0.131114781	0.375686079	0.23456917	0.175261619	0.148950224	0.327268791	0.227890103	0.176763099	0.132346686
YOL007C	0.151371622	0.094633415	0.067701469	0.062560788	0.180596493	0.1224357	0.089422236	0.073509598	0.160971535	0.116374307	0.090764879	0.061919345
YOL008W	0.060399646	0.043059684	0.030424154	0.026414136	0.076909498	0.058406716	0.040332585	0.036691639	0.063460319	0.053411607	0.045887813	0.024379263
YOL009C	0.051321766	0.039963811	0.02798288	0.022648836	0.065728203	0.046903531	0.032478707	0.032544067	0.062355716	0.05555452	0.040760239	0.021695725
YOL010W	0.152536351	0.098294012	0.070407736	0.063553665	0.193078428	0.124310145	0.089501016	0.07531401	0.178764256	0.13251211	0.100394727	0.064572593
YOL011W	0.243671453	0.160275478	0.122641718	0.101052056	0.305845887	0.203495346	0.145493009	0.124432182	0.248122165	0.18638396	0.138739531	0.104598337
YOL012C	0.07680441	0.051003017	0.037923973	0.033586936	0.093186393	0.06878482	0.04064661	0.044758953	0.088076953	0.065466733	0.046799331	0.032643232
YOL013C	0.13643328	0.093759413	0.064300295	0.057535638	0.168369828	0.115221518	0.075372999	0.070498042	0.14446513	0.106711119	0.082904558	0.058833194
YOL013W-A	0.091634318	0.05627088	0.046788177	0.048985771	0.150042214	0.109159021	0.06455238	0.075713141	0.12817438	0.141059552	0.125223245	0.032199234
YOL013W-B	0.042864144	0.033400405	0.026822735	0.021774426	0.054944581	0.044064423	0.026945993	0.031116715	0.057935529	0.044022845	0.042977866	0.018415509
YOL014W	0.040585216	0.025586469	0.023396928	0.022889219	0.038903544	0.036882872	0.024349227	0.026265603	0.044430187	0.044015237	0.031441816	0.021901659
YOL015W	0.04273543	0.026906116	0.022619411	0.018674557	0.044875458	0.039076694	0.024253012	0.027327841	0.0496014	0.042057708	0.031411274	0.019805734
YOL016C	0.088630271	0.060508421	0.041822485	0.03779904	0.105047398	0.07505887	0.049166917	0.05105867	0.098203717	0.071109806	0.056932281	0.041482564
YOL017W	0.082844206	0.052143764	0.037250068	0.032639825	0.099956537	0.067790917	0.046056332	0.043148029	0.086196765	0.06881458	0.049541966	0.033100761
YOL018C	0.138634592	0.095727647	0.063395943	0.056169036	0.17665426	0.109430245	0.082687045	0.073480193	0.154310925	0.114525588	0.090419771	0.060949429
YOL019W	0.19423741	0.130586289	0.097823364	0.084078295	0.228238156	0.159094926	0.119033921	0.106135894	0.199918155	0.145725986	0.122861583	0.088229063
YOL019W-A	0.091925843	0.059092928	0.044707137	0.039760163	0.143525654	0.099151621	0.074647333	0.056992667	0.133004699	0.107182301	0.088353993	0.043153634
YOL020W	0.320081476	0.216225592	0.147327146	0.135656276	0.389968111	0.245260526	0.190968333	0.161371385	0.335156948	0.247706172	0.193178732	0.141046727
YOL021C	0.210605912	0.14197861	0.103045169	0.086676469	0.258730665	0.166472296	0.120374002	0.109866109	0.223469419	0.164751426	0.130099192	0.090898282
YOL022C	0.105818509	0.071911059	0.053375556	0.046790645	0.129265926	0.090110019	0.062017754	0.05621039	0.121953672	0.09427986	0.073676021	0.04906671
YOL023W	0.146335597	0.103382406	0.074200083	0.063179214	0.168620182	0.117976933	0.086191923	0.082371662	0.152523676	0.118561004	0.096135287	0.069109896
YOL024W	0.041148114	0.028742378	0.022299574	0.020225227	0.04892527	0.038099827	0.027017358	0.028714971	0.049606254	0.045197277	0.035227869	0.01713506
YOL025W	0.089801849	0.054980381	0.03852236	0.034037302	0.093208301	0.065295698	0.047977414	0.046140326	0.088761813	0.070188291	0.054207868	0.038895866
YOL026C	0.047693181	0.025775845	0.02129167	0.022457114	0.050475594	0.041194301	0.025530219	0.026771792	0.048961012	0.040451988	0.02956026	0.017342199
YOL027C	0.231045611	0.164115235	0.111965001	0.100377895	0.256562244	0.180177353	0.13267601	0.12237135	0.241586415	0.186858023	0.14608756	0.105479792
YOL028C	0.169157996	0.123155549	0.093654959	0.078079007	0.214723419	0.133499238	0.114013431	0.102463812	0.186253535	0.154360889	0.127053663	0.097599612
YOL029C	0.256914061	0.17324396	0.121027416	0.086504663	0.293599724	0.190192729	0.138989955	0.123344855	0.274054787	0.180507302	0.14429514	0.107111389
YOL030W	0.135432994	0.091169196	0.068108944	0.059725507	0.15921246	0.111398485	0.080099556	0.071939452	0.146611324	0.107120143	0.089779477	0.058981171
YOL031C	0.116058003	0.073482918	0.058290655	0.048701716	0.134665589	0.09584866	0.068405216	0.067702172	0.118132336	0.093678968	0.073700183	0.048953852
YOL032W	0.075808869	0.051496101	0.03753105	0.03000857	0.0907677	0.066375621	0.04502126	0.040690583	0.078639788	0.067809726	0.054051306	0.030287072
YOL033W	0.072259745	0.044725218	0.037843427	0.028723171	0.07044354	0.061670876	0.038323551	0.037922933	0.074180015	0.060557846	0.049209394	0.027144141
YOL034W	0.144241532	0.096796593	0.068417264	0.060611649	0.166067134	0.114602372	0.08302032	0.074322032	0.155032664	0.119553077	0.095188307	0.059605644
YOL038C-A	0.078212042	0.050811021	0.036094958	0.035000885	0.094468833	0.062477448	0.05214326	0.047993271	0.070352333	0.06920501	0.049972094	0.02660275
YOL038W	0.281936758	0.164222561	0.114832906	0.098767925	0.343796965	0.212336782	0.149116472	0.126489651	0.271067409	0.207963579	0.16152849	0.116717259
YOL039W	0.173922551	0.097931383	0.064280682	0.06140443	0.205907869	0.159685156	0.092718093	0.080005698	0.180461791	0.135858785	0.11195905	0.063821875
YOL040C	0.249290002	0.171187639	0.118989809	0.085277678	0.336877615	0.225556387	0.147918611	0.112320177	0.285261972	0.219076734	0.144249506	0.101438091
YOL041C	0.272539065	0.186410972	0.131355715	0.118446697	0.356864764	0.218388288	0.152182029	0.136164022	0.28753473	0.223652129	0.172995414	0.116563638
YOL042W	0.080823687	0.052937746	0.043867411	0.035624994	0.096770305	0.075870156	0.050577549	0.049823157	0.097668879	0.074166268	0.055136268	0.03467994
YOL043C	0.088385526	0.062531947	0.044364087	0.03843864	0.102599084	0.080315476	0.045138188	0.05223314	0.099820039	0.078076563	0.058190231	0.03427425
YOL044W	0.057690059	0.037978227	0.03171041	0.025998745	0.063204332	0.050482264	0.035276647	0.038049414	0.067709621	0.053167358	0.04598624	0.024591894
YOL047C	0.038643029	0.024418965	0.019169523	0.015152888	0.034928195	0.037804586	0.02383485	0.025763811	0.038547124	0.03722274	0.030720665	0.01658698
YOL048C	0.053090309	0.038253262	0.028262827	0.022552435	0.059110223	0.047969995	0.031258834	0.034735599	0.057633026	0.045459046	0.040624826	0.023742504
YOL049W	0.108547862	0.084167906	0.054216937	0.047704415	0.131337112	0.100359465	0.065285759	0.061819463	0.129843545	0.096224336	0.076143485	0.050139399
YOL052C	0.10680383	0.063717889	0.043379901	0.036730976	0.134497759	0.084086887	0.05863387	0.052561547	0.12004404	0.074661917	0.069354481	0.036710172
YOL052C-A	0.037826419	0.034535102	0.021754333	0.017470317	0.033499661	0.041777651	0.028614161	0.029753301	0.04688236	0.034559253	0.033293376	0.02429579
YOL053W	0.055781612	0.039694518	0.028637763	0.025080861	0.05861307	0.050785645	0.034219587	0.034538779	0.064629136	0.049259747	0.044193285	0.0230517
YOL054W	0.135894799	0.094866458	0.070483825	0.060794934	0.160778799	0.109857538	0.081404431	0.072612447	0.148602918	0.110981534	0.087840279	0.063155149
YOL055C	0.065392359	0.045548593	0.035997204	0.026861493	0.071573065	0.059471062	0.044476787	0.039729784	0.076319721	0.061443541	0.051657056	0.029338353
YOL056W	0.087430498	0.055985467	0.042157969	0.033961613	0.084807772	0.077480655	0.047490531	0.045374377	0.084568681	0.067509815	0.053217241	0.035059228
YOL057W	0.12363425	0.089860526	0.060708212	0.052677338	0.148753137	0.104106903	0.073944971	0.070039814	0.126249264	0.093705865	0.078086962	0.057961054
YOL058W	0.073907685	0.046451361	0.033871394	0.028855956	0.075435502	0.065279604	0.039875097	0.03919867	0.081443082	0.064039932	0.051155152	0.031907305
YOL059W	0.183724761	0.101193088	0.069812774	0.061964767	0.221585294	0.132435331	0.082593964	0.071436912	0.192373577	0.126733535	0.106934502	0.057306101
YOL060C	0.183211284	0.123514523	0.086159753	0.072160741	0.221424524	0.149223863	0.101416995	0.091384897	0.184312355	0.134502022	0.110249471	0.07402114
YOL061W	0.15431474	0.101187082	0.0713158	0.06071263	0.199377233	0.121521001	0.082379629	0.077111452	0.168989447	0.120863048	0.098504854	0.066316328
YOL062C	0.116264866	0.083370204	0.054988245	0.044669867	0.145115849	0.099186028	0.065540341	0.063058358	0.127724923	0.088717647	0.072548299	0.048030402
YOL063C	0.155510814	0.113554294	0.078187175	0.06972814	0.186155283	0.12897176	0.092964861	0.086373409	0.169358641	0.126330103	0.103229566	0.070061304
YOL064C	0.064302052	0.040573227	0.03327241	0.02506736	0.06910591	0.05034485	0.036159497	0.037737823	0.075163052	0.058729983	0.047821541	0.028449232
YOL065C	0.06547321	0.039443431	0.032909425	0.025241849	0.068625855	0.055621478	0.03543651	0.036254429	0.065392238	0.053738988	0.046097715	0.024612492
YOL066C	0.136201662	0.086132913	0.052988407	0.051326614	0.168235072	0.109617208	0.072884075	0.061143081	0.141183826	0.10769083	0.081000628	0.05165887
YOL067C	0.088340717	0.054332826	0.040509921	0.036674809	0.100569957	0.087631418	0.046835034	0.043294084	0.095943713	0.072278283	0.058186678	0.03759774
YOL068C	0.388864448	0.270010539	0.18446384	0.172798372	0.471818738	0.305429283	0.23110288	0.192015396	0.412979286	0.29158541	0.230467809	0.167850361
YOL069W	0.17115334	0.108209329	0.077890566	0.06620915	0.195805629	0.139434165	0.085218147	0.088421822	0.180428322	0.132843763	0.105908971	0.069045282
YOL070C	0.193444789	0.120901355	0.093015888	0.086343922	0.229334575	0.152861876	0.114818465	0.101459634	0.20042468	0.149346276	0.122420405	0.085891537
YOL071W	0.057188822	0.043558564	0.032046025	0.028714669	0.06665807	0.058212237	0.040701276	0.0348921	0.067785857	0.053207403	0.047273896	0.026665644
YOL072W	0.087365561	0.058399425	0.043648229	0.039777415	0.095768717	0.075405649	0.050041692	0.051306615	0.093805904	0.069693736	0.061507277	0.037855543
YOL073C	0.066973148	0.044861167	0.03145262	0.026765005	0.075162879	0.064424568	0.037485858	0.040470635	0.068777709	0.054143626	0.047983639	0.026014448
YOL075C	0.088763473	0.067272127	0.045420854	0.040400299	0.107958833	0.081142735	0.053621806	0.053114312	0.098541615	0.075511173	0.062527837	0.041060573
YOL076W	0.235750293	0.179721019	0.124626277	0.104627568	0.299485207	0.194097962	0.148822256	0.136175938	0.250798601	0.193106691	0.150546345	0.108990994
YOL077C	0.259057527	0.173379957	0.112143336	0.102682824	0.30476182	0.196515926	0.133068597	0.119354663	0.265610561	0.199137539	0.143513792	0.105860543
YOL077W-A	0.081171464	0.049910377	0.042560599	0.038155986	0.090378425	0.079619575	0.041859696	0.051849357	0.082712599	0.081420082	0.068559053	0.035653386
YOL078W	0.121704256	0.085372104	0.061350913	0.053034451	0.143701409	0.098708349	0.071330393	0.066740639	0.131722405	0.100746147	0.077562296	0.055110566
YOL081W	0.222144579	0.156379649	0.111097688	0.097534726	0.264678227	0.177292783	0.132986996	0.118925493	0.225937706	0.168043085	0.134413169	0.099497879
YOL082W	0.070722568	0.044604542	0.034204759	0.030930411	0.080666458	0.062780866	0.039747813	0.039369575	0.068068432	0.054047184	0.045816012	0.028518034
YOL084W	0.039676577	0.023684608	0.020381592	0.017744291	0.044742776	0.040476893	0.023283836	0.025515986	0.04302724	0.035542909	0.029796273	0.017181673
YOL086C	0.303090273	0.154147021	0.107333042	0.083210377	0.353046762	0.213220399	0.132076675	0.114816185	0.31610953	0.200887141	0.137244503	0.092928168
YOL086W-A	0.112358293	0.051011081	0.040521179	0.029124084	0.124162407	0.081369549	0.046511817	0.047535099	0.100409256	0.068354755	0.059278974	0.031568143
YOL087C	0.152540743	0.097832329	0.072593541	0.061374621	0.174527963	0.124378947	0.085462212	0.079529407	0.145882814	0.116087985	0.094918485	0.068214865
YOL088C	0.06954161	0.035334747	0.033509863	0.025768899	0.06828611	0.060328453	0.035004838	0.037607713	0.066479567	0.054068351	0.043993492	0.028486119
YOL089C	0.130239251	0.086248814	0.064431852	0.054499127	0.146364535	0.111381329	0.076530184	0.07226281	0.133766579	0.102388342	0.084845059	0.054832992
YOL090W	0.152771001	0.100597423	0.072647502	0.064669407	0.175545768	0.122798107	0.088431301	0.081970274	0.152531366	0.116387951	0.090814651	0.064758104
YOL091W	0.049469286	0.028511384	0.02248323	0.019092988	0.044778495	0.042232636	0.02571766	0.028720983	0.050319826	0.04186128	0.035294334	0.018972649
YOL092W	0.086184478	0.050998008	0.046137406	0.037678397	0.093522836	0.071550326	0.054281982	0.044610139	0.087866986	0.072858214	0.062165165	0.035829305
YOL093W	0.100001417	0.065339754	0.051195915	0.037986739	0.120405561	0.082260316	0.054967593	0.046695799	0.094534915	0.078624836	0.061768483	0.04315061
YOL094C	0.081286655	0.057334158	0.04164242	0.035891818	0.102531262	0.074616798	0.048883213	0.042941344	0.088093037	0.071098508	0.056044	0.029099923
YOL095C	0.079427024	0.054597146	0.039098379	0.033775992	0.091282166	0.068531789	0.045073304	0.041049192	0.087188439	0.065531118	0.054983661	0.036765135
YOL096C	0.074875507	0.044016081	0.03403903	0.028727433	0.085761398	0.064055022	0.039148178	0.04383488	0.07371288	0.060756993	0.049802636	0.02781681
YOL097C	0.259083604	0.153172982	0.124579257	0.112585227	0.318922885	0.220591925	0.15473215	0.132632233	0.287912418	0.191221998	0.168955769	0.107880955
YOL097W-A	0.094731355	0.044106097	0.047738113	0.032432489	0.095898844	0.091403941	0.041316597	0.048843645	0.092235871	0.076692597	0.062541478	0.026097075
YOL098C	0.248385803	0.161082528	0.114706488	0.105268346	0.289134987	0.189792965	0.145951212	0.1225712	0.241772715	0.180862919	0.145640041	0.108707186
YOL101C	0.050366983	0.034689179	0.024803431	0.021084605	0.054271729	0.046103626	0.029017993	0.02962344	0.049507219	0.043618332	0.035329886	0.020730204
YOL102C	0.073202821	0.041772476	0.031802993	0.031761381	0.072049361	0.062656203	0.044679799	0.038498993	0.067922063	0.057091563	0.046197387	0.03351554
YOL103W	0.181779533	0.122768042	0.091039943	0.075565088	0.20341383	0.152629116	0.107225067	0.091833119	0.193929127	0.13401735	0.115957948	0.080395313
YOL104C	0.189051825	0.130976969	0.088795015	0.074814473	0.224519739	0.14276642	0.110026923	0.090569685	0.198838263	0.147383449	0.105006045	0.076784737
YOL105C	0.152427271	0.101206592	0.072723611	0.063623837	0.179963424	0.116242514	0.083237412	0.071488935	0.156013175	0.114820108	0.084813949	0.070318212
YOL106W	0.032745655	0.030177127	0.024304347	0.021474379	0.049183579	0.03092024	0.01916646	0.021468364	0.040425373	0.033076299	0.021607209	0.020996545
YOL107W	0.046349172	0.031928797	0.024594299	0.021152034	0.05927361	0.045259805	0.026432411	0.022366704	0.046221728	0.036657346	0.028036327	0.023247631
YOL108C	0.070416511	0.049067263	0.032449007	0.034770601	0.081614963	0.057698061	0.040144855	0.034158719	0.075892991	0.055722121	0.045256191	0.036650281
YOL109W	0.114715155	0.07767252	0.041096953	0.043598988	0.120737971	0.079497664	0.05702748	0.040957763	0.114376447	0.081409734	0.057673269	0.04464964
YOL110W	0.07161987	0.043388891	0.046107717	0.056333599	0.193884668	0.103216527	0.091094067	0.077019354	0.071965805	0.068292927	0.060443069	0.038567951
YOL111C	0.074953767	0.039673966	0.036983009	0.027617023	0.096655941	0.058193898	0.040629013	0.032857496	0.07486362	0.053578366	0.039345263	0.03091313
YOL112W	0.140124842	0.091583085	0.067935604	0.065433636	0.168993825	0.10290035	0.082624651	0.065128844	0.135143686	0.095122741	0.073288881	0.056167969
YOL113W	0.164843945	0.103379467	0.075534273	0.065227156	0.185885901	0.123921461	0.091347914	0.075875002	0.154086224	0.111810714	0.086776351	0.068591178
YOL114C	0.042471982	0.028270862	0.026801856	0.022284348	0.050732307	0.039850567	0.028337381	0.019572087	0.037309658	0.032795741	0.024052785	0.02256622
YOL115W	0.165183642	0.11602925	0.082881883	0.070173426	0.186886985	0.118373516	0.09601774	0.084706135	0.148518685	0.10961016	0.089338259	0.067901446
YOL116W	0.148691395	0.1061672	0.070595977	0.067255335	0.176551353	0.114412391	0.084358008	0.083349689	0.134632994	0.109857462	0.084208481	0.064943549
YOL117W	0.060031115	0.043313208	0.026746399	0.025347907	0.067273069	0.049643478	0.032536765	0.02951208	0.054497381	0.041821864	0.03486368	0.028736593
YOL118C	0.040265123	0.024523828	0.01661143	0.017612615	0.031518738	0.027782511	0.02026743	0.017785333	0.034188634	0.023571479	0.020286544	0.02235643
YOL119C	0.069916098	0.046583966	0.034943149	0.027310284	0.078838806	0.058013711	0.03743563	0.030983843	0.078323573	0.055401229	0.046382548	0.034009952
YOL120C	0.411249649	0.298844772	0.20806492	0.176146609	0.499054829	0.344678734	0.261372764	0.184923424	0.41094257	0.340840223	0.234341766	0.188318502
YOL121C	0.420910341	0.277669543	0.1675044	0.157937092	0.490566756	0.336935429	0.206809619	0.142881398	0.432426807	0.290842514	0.200295938	0.139232979
YOL122C	0.080624017	0.052208698	0.038505678	0.033193169	0.090010513	0.060848326	0.041880262	0.036959878	0.078251856	0.055900061	0.041231036	0.036014759
YOL123W	0.177421714	0.11528874	0.080550261	0.061082849	0.220793804	0.133954254	0.093806989	0.070945812	0.172261935	0.114206156	0.086235492	0.06473269
YOL124C	0.065100266	0.041177137	0.027079456	0.024315067	0.0730357	0.046801664	0.032222888	0.025678306	0.071564885	0.046409486	0.035215187	0.023393581
YOL125W	0.073567465	0.042141368	0.035881725	0.028893585	0.078726144	0.050741375	0.03955992	0.032017414	0.074178777	0.054276254	0.039061393	0.035230863
YOL126C	0.392390627	0.216707207	0.141366202	0.130547378	0.427099477	0.245063369	0.173052167	0.137418534	0.380721109	0.218360279	0.154957591	0.118029153
YOL127W	0.62132855	0.459366541	0.297512132	0.252942074	0.69157607	0.496466518	0.36592418	0.283566413	0.589343654	0.466391195	0.342836412	0.285548932
YOL128C	0.044889539	0.029777125	0.020493528	0.020680939	0.049004174	0.034333147	0.025242516	0.022886737	0.047220505	0.034172933	0.026137278	0.01871448
YOL129W	0.054241277	0.029474768	0.02130973	0.020604865	0.052252425	0.043334101	0.023042027	0.023966404	0.042639578	0.030903605	0.027267562	0.029272663
YOL130W	0.232643801	0.16134914	0.11432993	0.100551162	0.277487784	0.169976318	0.127703539	0.1116907	0.22785382	0.16120142	0.122588114	0.100838538
YOL131W	0.027333453	0.016168976	0.012218838	0.011635639	0.032239202	0.018927287	0.017422547	0.014487651	0.033515817	0.017797101	0.021072526	0.018560627
YOL132W	0.02383098	0.016146679	0.012684244	0.012624194	0.022866232	0.018763278	0.014310193	0.014533129	0.021649213	0.018679544	0.014601488	0.01349658
YOL135C	0.075616695	0.050064283	0.03304642	0.031624314	0.086117149	0.057020152	0.037332912	0.035215024	0.067560419	0.051157528	0.040128888	0.029244215
YOL136C	0.274953739	0.19766813	0.135184869	0.114408774	0.313226947	0.20396574	0.154860035	0.139677205	0.252400985	0.169727637	0.149400806	0.112207991
YOL137W	0.062124394	0.044152768	0.033153809	0.027543054	0.081447511	0.054945637	0.040853353	0.032576537	0.065770905	0.045163686	0.039282023	0.030916869
YOL138C	0.101333492	0.073350386	0.049202047	0.04600529	0.11337344	0.078355602	0.061808624	0.051278575	0.102306497	0.07445861	0.058874296	0.046744093
YOL139C	0.437629548	0.296580631	0.23824872	0.2052521	0.532528726	0.339726234	0.252440984	0.221408084	0.434748231	0.321160491	0.250239235	0.21396828
YOL140W	0.161416322	0.111254118	0.083922811	0.067825803	0.187599423	0.127509886	0.091249258	0.075628478	0.166346785	0.122374341	0.098559584	0.077590925
YOL141W	0.076945535	0.056980528	0.037984926	0.036452007	0.091828493	0.062696627	0.044286508	0.040148388	0.090605784	0.057560343	0.046523263	0.034017104
YOL142W	0.037144012	0.027234108	0.022600759	0.019764147	0.040580223	0.036580378	0.023865563	0.022590889	0.042087004	0.025615625	0.026617213	0.019019863
YOL143C	0.08284759	0.053011392	0.040068004	0.03791211	0.089647155	0.064750886	0.055825118	0.04551641	0.094461286	0.069104625	0.056017386	0.039243647
YOL144W	0.202892576	0.150073297	0.103743839	0.094557718	0.252269216	0.158678709	0.125198456	0.100101243	0.226140879	0.158427305	0.129255973	0.091250189
YOL145C	0.284070871	0.207848613	0.141775413	0.121820688	0.339178843	0.207271701	0.163362418	0.139875083	0.275570736	0.201299622	0.156208476	0.13136953
YOL146W	0.054390752	0.035175403	0.028477899	0.023169142	0.065392174	0.042183318	0.037045113	0.025841913	0.044191648	0.032762325	0.036867104	0.031899014
YOL147C	0.028005602	0.025614612	0.015505304	0.015351446	0.034878662	0.031845795	0.018132294	0.017991985	0.032957325	0.023686539	0.02457484	0.016029156
YOL148C	0.154030566	0.113742739	0.078536217	0.076465567	0.188694754	0.133634904	0.100958699	0.085530328	0.157758051	0.115889736	0.092626387	0.07849867
YOL149W	0.096153795	0.071296812	0.052341659	0.049093297	0.105403782	0.081190109	0.06210628	0.044611221	0.085867136	0.078016556	0.056398293	0.048904213
YOL152W	0.038621729	0.026412244	0.017970573	0.018818417	0.042984513	0.033105669	0.02364248	0.020022743	0.034457887	0.028540177	0.026264991	0.01870184
YOL154W	0.033840436	0.021946256	0.015923979	0.0177702	0.038452707	0.027821041	0.024243247	0.020394937	0.035120113	0.033721789	0.021253487	0.015794733
