Gene	ZOIBetaEstimate	ZOIBetaError	ZOIBetaLower95	ZOIBetaUpper95	ZOIBetaTrend	ZINegEstimate	ZINegError	ZINegLower95	ZINegUpper95	ZINegTrend
YAR007C	-2.6622589523978	1.17847522543132	-5.22658625144793	-0.296450522981836	negative	-0.637129056538097	0.205648482373955	-1.07391561494403	-0.170809565889305	negative
YAR008W	-2.512442157704	1.05062497970379	-4.69807995630004	-0.0322575183301764	negative	-0.507420577996807	0.203549700274821	-0.917534535577727	-0.0234846671272258	negative
YAR009C	-0.516449641020819	3.21140275412226	-7.6207818743868	5.85239510716452	zero	-0.133429511491182	1.34238453586021	-2.72873475087439	3.37551652857015	zero
YAR010C	0.0448667579275718	2.06322322747336	-4.38895374007912	4.44060738801964	zero	0.358447825739683	2.39163298068633	-4.92137771700059	5.27377548370328	zero
YAR014C	-2.61950789666086	0.967008792787904	-4.80759988616195	-0.669363419520301	negative	-0.568706779832842	0.12474789878636	-0.850086849973718	-0.313357079813942	negative
YAR015W	-2.60786434671326	0.950529609395105	-4.65871419791744	-0.663468139647013	negative	-0.592589787521507	0.189325851453141	-1.00817779091614	-0.167014946838214	negative
YAR018C	-2.57700426159067	1.00205835318873	-4.73713851463549	-0.28313420657103	negative	-0.572586883064726	0.173315480170201	-1.05447330442963	-0.220713665622986	negative
YAR020C	-2.57626876250892	0.962461083254724	-4.55110566523147	-0.609552762384355	negative	-0.608476703527223	0.272423396829289	-1.19760546145689	-0.00180287238351708	negative
YAR023C	-2.45998120954833	0.983831071620007	-4.6442172919935	-0.443086946757818	negative	-0.456491569995631	0.416930727197342	-1.30317648549669	0.890146545280649	zero
YAR027W	-2.63350609449382	1.18704549368258	-6.08948180551883	-0.538932729149353	negative	-0.464101839055971	0.277637960072617	-1.04865934545299	0.140930676173827	zero
YAR028W	-2.44772744278225	1.00562958585279	-4.59405031814335	-0.220492189831112	negative	-0.445942748799106	0.373854763323845	-1.22772411076373	0.276483104032684	zero
YAR033W	-2.53865926765754	0.942489837355234	-4.60938501431866	-0.606352846509061	negative	-0.568111831375874	0.341766888189337	-1.46847084905874	0.104016058981405	zero
