Gene	Tx 0min Rep1	Tx 30min Rep1	Tx 60min Rep1	Tx 90min Rep1	Tx 0min Rep2	Tx 30min Rep2	Tx 60min Rep2	Tx 90min Rep2	Tx 0min Rep3	Tx 30min Rep3	Tx 60min Rep3	Tx 90min Rep3
YDR312W	18.8038	21.5712	22.9581	20.3005	22.5809	21.7822	19.4121	20.5939	21.1725	19.2825	21.6356	19.0484
YDR313C	16.0853	17.23	20.1633	18.0641	18.3235	22.4426	21.8528	21.8107	19.3371	19.4516	20.6671	25.1832
YDR314C	10.0669	9.14785	9.44493	10.6485	11.4258	12.0553	10.9799	11.0516	11.5044	10.0173	11.5827	12.8747
YDR315C	7.18437	9.23063	7.37714	8.40563	8.99116	8.98009	10.0247	9.75652	10.15	8.39429	10.8551	10.1287
YDR316W	3.5646	3.8032	5.02001	5.10768	6.61414	7.82594	6.03551	5.49948	8.25464	6.08219	8.41159	9.54162
YDR316W-A	0.0240575	0	0	0.0237178	0.0193716	0	0.020117	0	0	0.0346922	0.0161769	0
YDR316W-B	0	0	0	0	0	0	0	0	0	0	0	0
YDR317W	3.39834	3.82811	5.00586	3.58053	3.67641	3.97744	4.25171	4.06114	3.11995	2.8805	4.11674	4.22018
YDR318W	6.83587	7.74197	7.31217	7.86751	8.89916	8.62609	9.11566	7.92007	8.36023	7.83837	8.95026	7.86411
YDR319C	9.50974	11.946	14.3545	17.0704	19.1436	21.4978	21.3806	23.5484	23.6028	20.0528	27.7502	27.8453
YDR320C	12.6543	14.5888	15.0076	15.3156	18.9826	22.089	19.2583	20.6463	20.2981	17.9409	20.6057	24.0144
YDR320C-A	651.767	850.641	820.664	628.418	650.244	809.143	651.269	682.364	657.334	560.086	518.201	611.282
YDR320W-B	36.5028	36.8225	51.3613	22.4921	11.0223	29.3242	11.4464	9.52417	32.0115	36.1893	21.4773	32.5565
YDR321W	116.342	112.409	115.891	109.786	113.048	118.767	105.21	107.263	121.077	118.86	104.205	98.8572
YDR322C-A	98.3898	149.461	156.355	179.736	180.821	202.981	231.335	208.392	253.486	188.621	214.047	257.683
YDR322W	29.6152	29.2649	27.7963	26.605	26.9858	26.524	25.573	26.9344	23.9875	24.0552	25.868	23.7614
YDR323C	7.27993	6.69588	6.04518	5.96133	7.81593	8.87511	6.91912	9.25852	6.73804	6.81225	8.09183	8.20303
YDR324C	25.1925	27.4554	28.5771	27.7241	29.9486	31.0023	27.1264	26.2795	29.3284	26.7992	27.8468	26.759
YDR325W	15.1285	15.1698	16.6398	15.4406	17.3995	16.5281	15.9907	16.8172	15.9776	15.8603	17.7204	17.2426
YDR326C	39.0171	33.9905	33.7659	31.9476	35.5856	36.2416	33.8531	35.0199	31.4847	32.1211	34.7053	34.5145
YDR327W	0.330907	0.381491	1.59635	0	0	0.91142	0.276705	0	0.331647	0	0.445021	0
YDR328C	149.798	165.072	151.727	154.126	148.608	179.113	154.583	152.647	141.039	142.051	138.01	149.789
YDR329C	24.2064	23.5092	23.4941	25.9223	27.3538	29.7788	26.0792	26.6905	26.7371	24.165	26.8112	28.9286
YDR330W	23.9834	24.1816	23.2261	24.9448	26.3465	28.8482	28.4457	29.2669	26.8662	27.5731	28.9567	31.755
YDR331W	30.5237	32.1717	31.4877	33.3445	35.94	36.532	34.6741	36.0366	34.6586	32.9181	34.0791	33.9573
YDR332W	11.9328	11.4995	11.0203	12.1979	11.9164	12.7662	11.6155	12.1872	10.9783	11.765	11.8689	12.1284
YDR333C	27.8263	26.9063	29.1683	28.8375	27.7077	29.902	28.3131	30.8783	26.5824	28.6663	31.884	30.6396
YDR334W	14.9638	14.7273	16.132	17.1598	20.3305	21.9051	20.5042	21.1409	23.0505	19.1457	22.769	25.6278
YDR335W	20.6717	14.5199	17.1361	20.246	23.5196	29.9118	25.2192	27.0525	30.6802	25.3997	31.1272	39.4755
YDR336W	15.072	14.9365	13.7898	15.9572	14.3783	13.1219	12.7585	14.7228	13.3199	13.6778	14.9526	15.151
YDR337W	25.5	23.8981	26.0018	26.3054	27.9781	27.094	27.5013	26.4372	27.7574	25.144	28.1618	27.834
YDR338C	9.51179	9.67	9.57945	9.72375	9.88781	11.2998	10.28	11.8187	10.1949	10.0797	10.7513	11.5886
YDR339C	60.3686	68.3906	68.6005	63.4839	63.6468	67.6181	60.4419	62.7525	57.5189	60.0677	59.5372	58.1208
YDR340W	0	0	0	0.462917	0	0.431093	0.392637	0.9801	0.941197	0	0.315737	0.670055
YDR341C	117.492	112.474	121.586	137.91	158.594	172.544	152.337	157.567	171.963	156.892	158.859	171.527
YDR342C	7.8184	5.33082	6.52744	6.87281	7.134	8.10169	7.77744	5.76526	9.46321	6.75708	6.80008	7.27851
YDR343C	0.882438	0.42728	0.368943	0.695981	0.838458	0.956	0.811687	0.847291	1.0613	0.648985	0.830725	1.13333
YDR344C	8.21509	6.41577	5.75288	7.05404	7.04173	8.63715	6.31549	4.42518	7.96788	6.68758	7.4842	6.05064
YDR345C	160.265	152.602	182.129	207.355	164.21	216.805	187.442	222.492	183.209	201.073	204.046	233.035
YDR346C	60.7846	64.5022	73.9336	85.5907	93.3363	102.14	84.7619	85.2908	108.601	96.8527	104.723	101.773
YDR347W	48.2521	50.6014	52.211	48.2102	50.5184	50.8181	49.7502	47.1246	46.0848	48.3801	47.0819	46.2817
YDR348C	29.7413	29.4065	31.2196	31.7444	34.592	38.2847	35.9058	38.5844	36.1421	33.2982	36.4424	39.73
YDR349C	32.2218	31.2363	33.6808	34.1952	38.1427	43.6129	38.1952	43.4918	41.312	36.909	40.6183	43.1119
YDR350C	14.3209	14.9927	16.3342	15.4445	15.552	16.3399	17.6099	18.1863	14.439	14.9574	18.7978	18.9459
YDR351W	16.0137	16.2523	17.8698	16.9276	18.7299	21.1332	19.6808	20.6095	19.0078	17.7165	20.2549	22.3175
YDR352W	25.0681	23.2807	24.0451	22.9437	25.6744	28.7689	25.5284	24.5945	26.8506	24.2847	24.6933	23.6393
YDR353W	329.059	336.419	341.622	326.526	330.365	364.835	354.107	353.895	357.731	351.108	332.159	349.938
YDR354C-A	0	0	0	0	3.52113	0	0	0	0	0	2.94044	0
YDR354W	79.0451	69.1043	70.2236	69.039	81.7544	86.5021	80.7915	83.5522	69.4025	73.0393	70.7982	72.3399
YDR355C	0	0	0	0	0	0	0	0	0	0	0	0
YDR356W	7.58348	8.44325	8.32257	9.05244	12.0518	12.4571	10.0007	11.314	11.9564	9.84795	12.1672	13.2171
YDR357C	71.2691	87.6248	83.7896	75.7818	73.5114	71.1652	75.6196	85.3921	59.5598	71.4138	81.5131	67.9042
YDR358W	22.012	22.4504	23.3255	25.312	23.7543	26.6017	27.7917	31.2616	23.5877	26.9967	32.8339	36.2501
YDR359C	16.1055	16.9789	19.1431	19.4443	21.252	25.6019	23.2461	25.1582	23.5074	20.7342	23.4035	28.2542
YDR360W	0.694564	0.640591	0.22338	0.136951	0.223711	0.765218	0.232319	1.44978	0.139224	0.500798	0.373635	0.594695
YDR361C	44.6912	49.3	49.817	45.5386	49.8909	45.0438	41.7064	41.321	42.3863	42.079	42.4987	39.2558
YDR362C	8.11627	9.17186	9.6712	11.9593	11.2724	12.8526	11.3643	12.7669	12.5674	11.1673	12.9569	13.686
YDR363W	7.94477	7.00882	7.55429	8.49097	9.84627	11.9877	9.60892	10.9354	11.4245	9.01598	10.8394	14.1306
YDR363W-A	534.388	588.255	579.352	608.418	700.28	739.101	614.789	673.764	634.927	609.035	751.131	710.925
YDR364C	10.4598	11.1803	13.3668	12.4291	14.9113	15.6873	14.8865	15.2783	15.7364	15.0503	16.7219	16.9693
YDR365C	44.593	48.6638	50.3758	61.0386	65.7178	72.6714	59.8574	64.5833	65.0236	64.4988	75.4041	74.1248
YDR365W-A	0	0	0	0	0.0193716	0	0.020117	0	0	0.0173461	0.0323539	0
YDR365W-B	2.08494	1.3413	1.46525	1.64947	1.46743	1.66369	1.88979	1.70854	1.62009	1.94129	1.99737	2.43162
YDR366C	0.861259	2.18442	2.21593	1.18874	1.94181	1.58145	2.3046	1.61796	2.7622	1.49038	1.38992	2.94969
YDR367W	42.8151	44.7884	46.1319	41.0499	43.1569	42.7788	40.7761	38.2826	39.3712	44.7649	42.6226	38.3742
YDR368W	63.2838	70.0222	70.6928	70.6966	77.8232	81.2728	83.8862	86.6037	76.0355	82.5377	93.7694	91.9639
YDR369C	6.55985	8.65587	9.57986	9.94279	9.98933	11.4921	11.3999	10.4324	9.31392	9.21028	11.7477	12.9908
YDR370C	15.7658	15.9418	16.9272	17.4301	16.6056	18.0769	17.5246	18.0772	15.7292	14.9555	19.3206	15.2947
YDR371C-A	11.1897	0	35.9874	5.51585	4.50509	5.13665	4.67843	11.6783	0	12.1021	11.2864	0
YDR371W	4.99892	5.32333	6.58579	6.78882	9.52154	10.3034	9.3339	10.0572	10.8049	8.16406	10.5567	12.3477
YDR372C	88.844	86.7575	82.6233	87.7185	80.2408	81.0869	82.0411	85.3751	72.5011	81.8385	95.2599	85.4717
YDR373W	43.3819	57.2766	59.3735	65.4119	73.6527	75.485	77.2201	69.2459	79.9247	69.1714	76.8962	83.0737
YDR374C	0.115347	0.0886533	0.123657	0.189531	0.06192	0.211801	0.192907	0.361151	0	0.166337	0.284396	0.219471
YDR374W-A	117.221	122.222	123.355	129.161	143.665	117.908	154.959	116.042	93.2953	141.072	170.975	126.687
YDR375C	17.6397	16.8318	16.849	17.0046	17.5416	18.859	18.6209	18.9627	19.4794	17.0357	17.9005	18.3041
YDR376W	19.7398	19.5926	19.9824	20.3907	21.7332	22.1634	22.0963	23.5105	22.7033	22.4372	23.7854	23.7135
YDR377W	404.21	431.977	473.832	501.653	396.406	406.41	509.619	496.057	387.637	406.541	461.521	466.43
YDR378C	459.452	464.803	547.948	603.279	603.143	509.196	616.081	511.552	525.091	599.839	652.988	582.636
YDR379C-A	313.935	384.224	354.095	353.507	336.65	390.674	415.543	440.998	272.885	320.759	381.178	416.144
YDR379W	13.0443	13.4745	13.8197	13.9043	14.5434	16.6078	15.5613	15.9992	15.2524	14.9118	17.3615	18.8267
YDR380W	46.9565	43.9541	53.8454	72.8872	62.315	68.0767	82.6067	102.11	51.76	58.0227	84.0216	108.68
YDR381C-A	13.9945	18.6159	21.6384	18.838	25.1378	28.6618	28.3554	25.2788	26.4332	23.4795	28.0498	30.3397
YDR381W	359.396	334.42	311.903	316.112	322.817	324.033	308.13	307.299	314.044	319.508	318.283	292.579
YDR382W	5644.86	5238.12	5582.32	5094.11	4860.77	4549.71	4736.96	4430.7	4855.09	4996.95	4557.19	3910.53
YDR383C	9.49594	11.1385	9.58814	10.6137	10.936	10.6444	9.97183	11.6391	8.63187	11.0664	11.5456	10.3995
YDR384C	20.8844	22.4307	22.3171	22.9652	40.2448	45.7228	36.793	38.8421	59.6627	40.123	33.8178	39.2273
YDR385W	103.328	79.4464	87.325	94.2945	84.2425	92.4108	85.02	86.3975	96.9836	88.0253	80.3701	88.2965
YDR386W	7.35985	7.60032	8.25936	8.66079	8.96512	8.82737	10.4624	10.3941	8.77311	8.58095	9.42409	10.9272
YDR387C	12.837	11.3986	12.4148	14.02	13.4156	15.5303	16.3222	17.8823	14.5264	14.9274	16.7006	18.9682
YDR388W	107.83	117.388	125.615	129.593	123.738	156.425	139.068	153.256	138.326	128.886	131.217	153.906
YDR389W	45.3516	45.3235	47.3354	45.869	42.4953	51.093	47.7565	50.6633	40.3374	42.2099	46.594	47.8937
YDR390C	18.6243	18.3528	18.9244	20.3385	22.6202	25.6201	23.5816	23.5749	23.2001	21.8131	24.0121	23.3606
YDR391C	33.302	35.1492	41.4563	37.4735	30.3755	34.2648	43.5954	45.962	31.8804	38.5428	47.9523	47.9324
YDR392W	9.32187	9.57872	12.2745	14.9841	18.4934	19.7216	17.8494	18.4708	19.9379	16.0727	19.1001	23.0866
YDR393W	13.8631	16.5398	14.368	14.916	15.576	13.6791	14.1149	15.3095	13.9172	13.0674	13.9674	12.9476
YDR394W	117.788	105.72	103.431	114.873	114.909	123.248	116.458	121.607	114.809	110.396	114.89	124.857
YDR395W	63.0258	60.531	62.3229	60.2347	62.8096	63.8634	58.0328	60.5743	60.6133	63.122	62.7306	61.409
YDR396W	0.205062	0.82743	0.329751	0.808664	0.57792	0.47067	0.342946	0.321023	0.308281	0.517492	0.137889	0.731569
YDR397C	37.0072	45.6121	38.519	44.4449	38.7929	37.9301	46.5871	42.1343	35.3367	44.7307	45.6068	46.4729
YDR398W	21.0632	25.6636	28.9828	25.594	30.5834	34.899	29.0001	29.9461	32.7118	28.5368	27.1811	28.5461
YDR399W	84.9487	94.7914	102.626	82.5884	89.008	92.7822	82.7439	84.5838	81.5991	88.9043	75.8291	69.498
YDR400W	37.9221	38.6776	38.2204	35.1158	36.1805	40.0266	37.2097	38.4282	38.8099	37.9815	39.7313	39.7293
YDR401W	1.47644	1.41845	2.37421	1.94079	1.58515	2.18391	1.98909	1.54091	1.23312	1.53769	1.59951	1.28756
YDR402C	0.55019	0.48792	0.578482	0.479834	0.528222	0.660557	0.424681	0.839235	0.360545	0.595052	0.697238	0.724739
YDR403W	0.644996	0.874816	0.854156	0.916426	1.11511	1.3411	1.06283	1.08893	1.08374	0.943795	0.982232	1.00164
YDR404C	79.8358	73.5204	84.6533	76.5141	84.7789	76.5848	77.6022	74.2321	76.6199	76.2632	81.7295	76.0897
YDR405W	18.4148	25.5086	22.7255	22.4237	26.8206	31.1921	26.261	29.9456	25.4664	26.8638	27.2929	31.5747
YDR406W	10.3089	9.60666	10.9973	11.2607	11.6942	13.6123	12.7016	13.9582	13.5891	11.3212	13.7639	16.2654
YDR406W-A	37.6206	26.3327	38.8903	45.0371	20.5559	30.839	22.4703	37.861	33.665	26.1567	46.9804	65.1895
YDR407C	26.0447	23.3298	23.9699	23.4891	26.3497	28.6024	25.7585	25.5063	25.8884	23.5431	26.9607	26.1488
YDR408C	79.9927	88.0085	83.0972	81.1788	93.518	105.909	88.714	97.377	83.376	87.1268	75.112	81.8426
YDR409W	13.3799	12.3813	11.5413	11.3936	12.3936	13.9676	12.9669	13.1002	11.9922	11.5888	11.8997	12.6791
YDR410C	23.2595	22.5778	22.9355	23.7423	24.7365	22.0094	22.7524	23.9888	26.5004	24.365	27.3337	25.0504
YDR411C	36.4788	36.0747	37.4846	37.7996	39.8966	45.8254	43.4059	45.1168	40.2932	41.9588	39.958	46.6464
YDR412W	6.36093	13.174	15.1168	14.9286	22.3916	25.9441	18.9226	18.6235	23.4132	17.9803	20.7807	22.1708
YDR413C	0.237044	0.182187	0	0.311595	0.381745	0.580349	0.198217	0	0.237574	0.170915	0.106263	0.225511
YDR414C	16.5485	15.3902	15.0366	14.7985	16.1487	16.7464	15.8956	15.1844	15.5065	13.7061	16.5674	12.861
YDR415C	14.4231	16.3219	16.3159	16.4294	19.4751	20.1202	18.8186	18.593	20.8998	18.0342	18.2864	19.9929
YDR416W	13.257	12.5361	13.1009	13.7582	13.7273	14.3185	13.6159	14.044	13.6643	12.8993	15.1231	14.141
YDR417C	0.630189	0.484349	0	0.414193	0.507442	0.964298	0.526966	0.438471	0.210533	0.757305	0.423757	0.299765
YDR418W	1722.62	1687.84	1652.27	1525.41	1465.47	1500.09	1403.85	1359.24	1500.7	1452.89	1409.39	1242.21
YDR419W	6.4203	7.97944	8.15863	8.13589	9.78471	10.7682	9.29697	10.198	9.66769	10.0262	10.8877	11.5306
YDR420W	13.0391	11.407	10.8864	10.4607	11.8783	14.1273	12.2934	12.5893	11.2967	11.7808	11.6702	13.1121
YDR421W	11.9663	12.2399	12.5571	13.3527	13.143	14.3114	14.3374	14.3736	13.276	12.4556	14.7519	15.632
YDR422C	25.4148	24.0711	24.6949	23.2836	26.1696	27.8965	26.4102	27.7998	25.1184	25.1869	27.1948	27.9174
YDR423C	21.492	24.8988	22.0661	22.4089	24.4529	30.2507	26.8253	27.8456	24.7341	25.4663	28.1066	28.3017
YDR424C	225.44	235.667	247.12	241.552	274.336	278.188	266.101	287.485	273.168	252.446	254.928	281.365
YDR425W	15.3219	14.9212	14.1811	12.3533	13.4231	15.4796	14.2313	14.6831	11.6999	12.3512	14.0571	15.0517
YDR426C	0	0.230911	0.322082	0.987322	0.32256	0.551669	0.334971	1.25423	0.602223	0.577665	0.673412	1.42911
YDR427W	114.539	98.7808	99.6632	105.605	102.598	92.5987	101.614	98.7595	91.0093	94.067	110.222	102.314
YDR428C	24.1538	28.789	27.6217	30.596	29.2511	30.0387	27.2786	28.4724	28.6925	26.6436	27.1772	28.6317
YDR429C	176.244	187.31	190.575	180.168	174.965	188.703	169.357	165.401	184.236	173.295	163.726	157.982
YDR430C	19.7795	18.9825	21.2248	21.4287	24.2918	25.631	24.6071	23.8442	26.2382	23.08	26.4857	27.9548
YDR431W	0	0.469531	0.654917	2.40913	0.655889	0	0	0.425056	0	0.293654	0.273861	1.16237
YDR432W	207.299	213.537	205.073	190.586	193.032	235.836	193.258	198.752	202.381	206.517	186.579	199.977
YDR433W	185.171	159.798	174.201	163.982	179.011	176.801	146.288	174.155	173.716	198.135	148.494	172.833
YDR434W	44.6635	42.5504	44.1837	46.813	45.6761	49.7877	45.9996	47.7671	44.5725	45.1179	50.3411	48.672
YDR435C	17.0151	20.1812	19.7609	23.4019	22.1019	24.7825	27.7536	29.7429	23.3692	26.1523	30.8872	35.7719
YDR436W	9.31202	8.49039	9.90198	10.0864	11.3302	13.3215	13.6813	15.2149	12.508	11.342	12.9752	16.9482
YDR437W	10.543	8.38843	11.9393	10.6869	11.12	14.5875	11.0512	10.8484	10.8642	12.2057	11.0834	9.74753
YDR438W	5.14363	5.96439	7.30948	7.72442	8.01864	8.42891	8.4272	8.45807	8.12235	7.43894	8.60658	11.1381
YDR439W	7.67008	3.67192	4.80814	4.646	5.20782	6.77338	4.7016	5.69846	6.35175	4.40551	5.26684	7.838
YDR440W	12.006	13.0668	11.6059	12.5836	14.092	14.2805	12.3728	13.1953	12.9478	11.9354	14.7795	13.7898
YDR441C	36.4513	33.9999	38.4709	43.8271	35.2356	39.2966	41.8291	39.9496	32.6965	43.5948	43.5813	40.223
YDR442W	0	0	0	0.176895	0.14448	0.164734	0.300078	0	0	0.129373	0.120653	0
YDR443C	14.1419	13.5951	13.0629	13.1299	14.632	16.5473	15.3834	15.9955	15.5219	14.2995	15.7379	17.0853
YDR444W	8.75495	8.82957	8.56153	9.10849	11.7265	11.3185	9.74932	10.4001	10.4581	10.2232	11.0658	11.945
YDR445C	0.325004	0.374685	0	0.480621	0.13085	0.149193	0.543538	0	0.325731	0.468672	0.218541	0
YDR446W	0.274037	0.451326	0.314762	0.192977	0.189137	0.107826	0.196415	0.408575	0.235415	0.225815	0.210594	0.223461
YDR447C	1539.42	1326.28	1339.3	1343.62	1261.66	1177.59	1150.7	1146.05	1220.13	1243.7	1261.98	1062.43
YDR448W	18.522	19.0967	20.0661	19.7319	20.6869	22.7558	20.3167	19.6882	21.7758	19.9175	21.0101	21.4732
YDR449C	23.2877	26.0987	25.2232	24.3582	24.5826	23.8764	23.7179	20.8145	23.4604	23.3652	22.3727	19.3968
YDR450W	3087.88	2694.68	2765.36	2746.43	2650.49	2626.69	2410.27	2280.03	2550.04	2491.24	2371.74	2123.16
YDR451C	34.5457	35.9428	31.8386	29.1701	31.2205	31.6582	30.5083	31.1783	28.0297	29.2851	29.2345	28.481
YDR452W	36.1816	39.6999	41.8527	41.8811	48.8147	57.4211	50.8024	52.4439	53.0452	46.9414	54.3917	56.9882
YDR453C	89.9789	145.976	158.541	221.063	110.778	169.728	246.064	315.549	96.8435	160.64	246.386	350.167
YDR454C	271.666	238.867	259.844	231.682	257.125	251.827	240.886	228.911	253.366	240.648	235.404	209.521
YDR455C	0.426419	0.983208	2.74282	0.840794	0.343361	0	1.06972	0	0.854746	0.614918	0.573471	0
YDR456W	25.7284	24.7238	26.0653	28.5703	29.3512	33.4228	31.7222	32.0068	33.2429	31.4778	34.1805	35.7335
YDR457W	37.6618	31.6636	36.0366	38.196	42.9925	47.4758	42.7569	43.8486	46.6733	41.1635	47.6341	50.7006
YDR458C	12.1406	14.8852	14.9461	15.7397	19.325	19.4619	19.5975	19.1995	19.2694	17.3257	21.5306	23.0576
YDR459C	17.3137	16.0839	14.893	15.6443	15.4851	16.0311	16.1549	16.3458	15.7266	16.4818	18.1277	16.331
YDR460W	10.3423	13.2112	14.3131	14.7793	17.7003	19.4869	17.9294	17.8645	16.6859	16.5511	19.361	18.2556
YDR461C-A	168.345	184.294	213.837	167.363	232.38	222.097	215.297	184.555	265.135	225.423	204.521	197.839
YDR461W	703.203	498.892	539.3	543.953	696.903	302.942	628.73	361.308	509.608	635.735	520.138	455.428
YDR462W	47.7005	53.4647	51.1367	43.6305	47.9051	43.9157	52.0751	47.5707	42.8937	43.1827	43.3905	40.8418
YDR463W	37.0125	38.8533	42.2141	39.8706	41.6737	48.1492	42.5356	45.2929	37.2533	39.0783	41.308	44.4928
YDR464C-A	0	0	0	0	0	0	2.46661	0	0	0	0	0
YDR464W	15.551	16.0789	16.4086	15.7833	17.089	19.5899	16.8576	17.5654	17.302	16.2247	17.4896	18.0041
YDR465C	12.684	18.5645	21.9494	24.0063	30.1569	34.3846	25.5776	26.4212	33.6381	28.3209	28.167	29.1617
YDR466W	15.3676	13.5553	14.2569	14.7031	15.8163	19.5937	17.9253	17.8121	16.5867	15.9966	17.5586	18.6765
YDR467C	3.97088	3.81491	7.44963	6.52468	6.12842	6.37994	4.42728	7.25246	5.30636	7.39636	8.2329	5.66653
YDR468C	18.135	22.026	27.3089	33.9041	42.0498	43.0444	39.6103	39.1829	41.2141	37.3031	46.4939	49.5076
YDR469W	46.7673	48.1511	52.4197	47.8416	45.7116	45.743	46.0765	44.3633	39.4467	44.2038	45.8326	45.1968
YDR470C	14.908	15.2011	16.7843	16.8404	17.0569	18.2432	18.8621	18.7264	17.5104	16.057	19.3872	19.1964
YDR471W	1352.66	1291.34	1284.16	1223.49	1199.38	1203.22	1097.89	1090.79	1112.39	1198.74	1096.39	948.406
YDR472W	26.5234	25.144	26.3899	26.9937	27.8782	30.5668	28.5209	29.4702	28.6011	27.4966	27.689	27.0877
YDR473C	3.00439	4.79781	5.08174	6.2311	7.81312	8.94929	6.60637	7.38602	8.788	6.81966	9.51756	11.687
YDR475C	11.064	10.1292	10.7447	12.0307	13.643	16.2626	16.0999	16.3584	15.6439	13.8902	15.9955	20.8038
YDR476C	42.3351	49.2263	47.2055	51.0654	49.9128	62.7568	54.6734	64.5664	54.1011	58.2069	58.6475	73.8287
YDR477W	36.0135	38.5453	38.2559	39.7118	41.5725	46.1232	44.6621	46.3951	45.0706	41.8577	48.3278	51.0574
YDR478W	12.1764	13.353	9.6708	10.6137	13.9299	12.8152	13.4104	11.8557	13.3943	12.2592	11.2831	11.8666
YDR479C	8.22941	9.12978	9.36017	10.7396	12.9591	15.4794	15.5176	16.5681	14.8132	13.5118	15.9753	18.722
YDR480W	10.1135	11.33	8.96484	9.19561	11.4529	12.4679	11.6545	11.8232	10.8525	11.0026	11.078	11.2704
YDR481C	35.8561	38.2191	36.1976	39.0164	44.4616	52.5407	50.3239	52.8547	47.9033	47.7162	48.2093	55.5098
YDR482C	16.9002	26.4153	27.9604	36.0466	44.8815	45.6532	46.4725	48.5048	44.1365	41.3603	43.8175	45.4511
YDR483W	147.132	145.848	158.269	159.253	147.813	163.175	166.723	173.281	145.807	154.489	172.469	179.439
YDR484W	15.515	14.9026	15.8068	14.9162	14.1306	14.9658	13.9399	13.4749	12.7857	12.9975	15.3434	14.6209
YDR485C	10.4728	10.4305	11.169	11.6706	13.2184	13.6519	12.7775	13.1237	13.1839	11.9408	13.5971	14.1175
YDR486C	56.3627	60.6557	55.1155	52.3899	55.1501	60.945	56.2922	57.6007	51.2627	51.369	55.9436	59.696
YDR487C	199.115	188.181	177.846	178.984	188.567	220.838	194.394	203.457	182.434	186.1	174.154	186.794
YDR488C	7.82963	7.59548	7.86138	7.02246	9.13396	9.53779	8.39953	8.15157	9.05293	8.12382	7.74319	7.46687
YDR489W	14.3814	11.1469	12.347	10.8941	15.5057	11.8982	13.3506	13.2286	13.2735	11.7754	13.0305	13.044
YDR490C	25.1201	25.5342	24.5809	25.7212	25.0128	29.9296	28.6706	29.5679	25.2141	26.3194	28.0508	30.654
YDR491C	0	0	0	0	0.171236	0	0	0.110971	0.106566	0.0766654	0.142996	0.151733
YDR492W	42.4373	34.158	33.9136	43.6886	47.6858	53.1881	39.7027	44.828	46.8851	44.8758	45.91	49.214
YDR493W	41.3824	47.4662	46.6155	48.0464	50.4059	43.5863	42.5086	41.8739	40.8434	44.0751	41.3869	47.0631
YDR494W	19.9417	21.8513	21.3948	24.1643	25.0805	24.6854	24.3418	22.3266	21.5333	22.0796	27.2546	25.9023
YDR495C	9.46551	10.0574	9.30259	9.277	9.88374	10.4863	10.5354	11.4463	9.0314	9.6591	11.4642	11.9993
YDR496C	43.9032	49.9226	55.7601	47.3364	47.8204	50.4604	44.9051	45.9924	44.4676	44.9082	47.2993	40.4897
YDR497C	327.124	353.059	340.638	311.392	345.523	414.627	385.645	400.586	357.225	407.528	396.003	415.693
YDR498C	22.4042	19.1326	18.7268	18.9566	18.4781	22.3032	18.2798	20.4559	21.8521	19.2693	19.8368	18.2518
YDR499W	8.61259	8.51071	9.03864	8.95063	10.4495	10.6064	9.40034	9.36712	9.24194	8.66585	9.84964	10.664
YDR500C	8360.45	8515.38	8478.71	7918.35	7873.01	8187.92	7136.86	7037.95	7708.43	7525.74	7138.83	6273.41
YDR501W	6.14064	5.15683	4.95302	4.15845	5.3869	5.58371	4.52783	4.81169	4.56172	4.39927	4.27425	4.61938
YDR502C	449.48	522.498	476.938	405.57	409.535	514.914	497.788	456.546	406.527	514.517	499.992	490.393
YDR503C	21.8006	17.1692	17.2398	19.5911	20.6245	23.3923	18.4548	21.0203	20.186	18.9855	20.33	20.868
YDR504C	36.1729	22.7268	26.7758	31.1336	33.2882	34.9676	31.0481	41.148	23.5938	24.9776	32.3028	33.3205
YDR505C	37.0716	33.2411	38.1911	40.2957	40.7788	44.464	43.9609	46.6131	39.9181	38.4785	46.2697	49.5663
YDR506C	6.38576	7.60733	8.03062	8.55554	9.08411	10.4628	9.10503	11.0564	9.55085	9.38569	10.2064	10.3744
YDR507C	26.6828	25.488	27.3986	26.33	28.1654	29.5701	28.4338	28.204	28.2897	26.3218	29.0714	28.1751
YDR508C	56.6712	68.6668	80.189	90.1563	105.577	122.95	108.784	121.602	128.601	102.65	108.162	130.265
YDR509W	0	0.300871	0.419665	0	0.420287	0	0.436459	0.272372	0.26156	0.564512	0.175488	0.372419
YDR510C-A	0	0	0	0	0	0	0	0	0	0	0	0
YDR510W	946.584	1046.44	1090.03	1085.74	1247.19	1169.97	1135.52	1164.78	1154.4	1148.69	1278.43	1208.51
YDR511W	52.3511	37.9645	44.8073	45.9511	40.5224	48.8389	43.6349	44.062	40.6205	37.8682	46.4443	44.3417
YDR512C	14.2723	16.6432	18.0703	19.5697	28.929	26.3575	24.9665	26.2811	27.622	21.2911	27.6881	30.0821
YDR513W	252.589	254.577	242.707	242.341	241.817	229.958	254.427	246.525	227.542	217.754	257.572	267.366
YDR514C	5.30501	4.80364	5.69869	6.96641	9.66755	11.2792	8.58478	9.9301	12.894	9.35357	9.92183	12.934
YDR515W	18.523	18.3077	15.8985	15.1209	17.0241	16.3128	16.7123	15.4654	15.8448	14.5805	15.5176	14.4454
YDR516C	50.5423	48.8144	49.2023	61.0212	67.9236	72.6975	78.2903	79.7796	79.5866	73.0777	87.6322	97.7054
YDR517W	47.3693	44.3046	46.4198	50.9751	59.9044	64.8667	64.8666	64.0054	65.751	64.1119	64.6034	72.4284
