Gene	Tx 0min Rep1	Tx 20min Rep1	Tx 40min Rep1	Tx 60min Rep1	Tx 0min Rep2	Tx 20min Rep2	Tx 40min Rep2	Tx 60min Rep2	Tx 0min Rep3	Tx 20min Rep3	Tx 40min Rep3
YLR184W	0	0	0	0	0	0	0	0	0	0	0.241637
YLR185W	7521.65	6448.99	6555.45	5812.72	7291.4	7141.27	6450.89	6526.69	7191.7	7058.93	6433.14
YLR186W	79.9475	71.8866	67.8466	65.2076	75.5953	69.4593	70.0945	73.72	67.8191	68.8666	67.5475
YLR187W	19.8438	22.5562	21.1681	20.7213	19.5955	20.3348	21.5037	21.4236	19.4888	20.1834	20.2822
YLR188W	34.357	37.867	36.3535	32.4009	33.3241	35.8329	37.614	38.6159	36.5835	34.1053	36.2033
YLR189C	16.4291	21.3008	22.9668	21.8541	17.4493	23.2164	23.2045	25.7717	24.541	22.6797	25.9309
YLR190W	57.684	57.632	57.7932	54.4458	54.4323	56.4218	58.8489	59.6842	55.3023	55.5232	57.4583
YLR191W	14.8706	17.2382	15.9257	16.5996	15.747	15.7667	17.7825	18.4963	17.2364	15.1303	17.1029
YLR192C	176.95	184.305	182.294	171.904	176.867	173.714	183.308	184.473	182.088	176.685	179.663
YLR193C	55.5981	54.2698	56.5664	55.2316	62.4116	62.5457	72.1157	67.111	56.1767	53.4806	62.4229
YLR194C	174.561	179.634	161.987	132.309	147.634	113.773	136.273	118.035	152.322	115.667	111.734
YLR195C	38.2837	42.5923	43.1806	40.869	37.2228	36.6779	41.4174	41.9272	37.6128	40.3676	39.9359
YLR196W	52.6681	52.6772	44.4381	44.0881	55.001	46.9867	49.7647	51.3573	52.3946	45.0058	44.8598
YLR197W	233.605	218.845	188.678	203.982	217.62	194.364	181.123	203.049	200.899	195.849	185.602
YLR198C	10.7497	10.2632	13.042	32.3179	12.7538	13.9407	14.6886	17.291	12.3055	10.3403	9.48297
YLR199C	35.7036	40.2161	42.3676	37.3314	35.8108	36.7325	39.7864	40.1964	37.0736	35.7612	42.4614
YLR200W	99.1249	98.1645	108.271	121.965	103.547	112.329	108.58	114.395	124.428	108.393	107.397
YLR201C	37.6049	42.1244	41.7761	39.842	38.1166	36.6907	41.2514	40.7744	40.9697	40.743	43.7694
YLR202C	4.47269	3.97912	5.47096	9.53532	3.22324	3.96361	3.10996	6.00864	3.85448	5.55321	3.983
YLR203C	44.8328	51.1196	51.3754	44.4435	44.5232	50.5498	55.5467	53.8564	46.3022	52.9096	59.3797
YLR204W	91.6311	89.0168	89.9933	93.0724	91.2785	100.123	101.848	109.783	106.411	89.6854	101.987
YLR205C	10.0725	17.3344	15.182	12.3849	10.5757	13.5411	16.361	17.2421	10.8695	14.3992	15.304
YLR206W	53.8943	64.8828	61.29	48.749	53.5976	57.2076	64.5568	58.6758	54.0919	55.2233	60.0705
YLR207W	26.4936	29.9158	27.8826	24.0237	24.3312	25.0535	26.8298	28.7372	26.0489	24.8156	27.1192
YLR208W	133.828	149.263	129.663	108.611	125.301	120.805	128.945	124.648	128.246	124.051	128.369
YLR209C	32.4496	38.4112	35.3395	34.0888	30.8413	30.9798	33.9832	36.1947	31.1377	32.5974	34.3002
YLR210W	13.5506	14.7768	13.8125	14.0662	13.3578	13.6038	15.1119	14.0291	13.6375	13.7427	14.0712
YLR211C	11.9241	15.4389	18.3486	21.3082	15.2564	15.5404	16.1004	18.0182	14.0407	15.41	16.5579
YLR212C	20.6425	21.0133	19.6455	17.2723	18.2508	18.6515	20.8348	19.5258	19.4406	18.5045	19.5382
YLR213C	2.53937	2.86328	2.44304	2.38888	2.51367	2.8708	2.60176	3.07341	2.51939	2.87569	3.02556
YLR214W	14.2463	17.6381	14.7345	14.5057	17.3531	15.6214	14.7318	15.9119	14.6675	14.9067	15.0905
YLR215C	10.0848	13.3865	11.4963	14.5542	12.0331	11.8462	12.2289	12.1971	11.4368	10.9487	13.0516
YLR216C	161.761	179.657	185.972	164.437	137.54	150.308	186.675	173.705	153.032	160.068	191.55
YLR217W	0	0.275741	0	0.6007	0	0	0.230905	0	0	0	0
YLR218C	9.41565	10.6612	13.4949	12.9398	8.2504	15.1709	15.2195	17.6669	17.1364	17.2542	20.405
YLR219W	22.6757	27.0189	26.7448	21.9097	21.0785	24.1137	24.9705	24.3628	25.4328	24.8876	25.9722
YLR220W	28.9412	31.9039	36.8511	30.3329	35.0861	39.4132	48.1085	51.7148	50.7717	39.7825	49.5407
YLR221C	54.2692	49.2311	50.9615	57.821	52.5845	49.3958	45.1223	52.7476	48.3154	41.8325	48.6551
YLR222C	38.5531	34.7191	32.0737	34.5638	38.0795	31.6989	31.5043	35.2624	33.5665	32.435	31.3441
YLR222C-A	195.546	180.512	173.67	97.5606	167.429	161.543	180.008	164.57	150.934	145.926	187.797
YLR223C	23.4932	23.1362	23.0541	24.7361	24.8989	21.4172	25.6458	26.3931	24.4668	20.3693	23.3665
YLR224W	52.5272	55.2349	49.8076	47.403	52.3411	48.6639	52.0554	50.825	50.0666	43.2508	50.1245
YLR225C	35.8488	43.5931	44.7629	46.8125	34.557	36.6988	40.7565	39.458	43.5716	38.4293	41.9574
YLR226W	23.4621	22.1469	22.3676	25.3728	25.7304	23.7305	24.5861	27.117	23.0772	21.5403	22.7002
YLR227C	7.10461	7.8955	7.69906	8.08779	7.92228	7.56868	7.63859	8.33657	6.36515	6.84715	7.19826
YLR227W-A	0	0	0	0	0	0	0	0	0	0	0
YLR227W-B	13.8933	15.5049	15.7932	13.9622	14.73	16.4023	16.2668	15.8318	14.5577	14.5953	15.2623
YLR228C	11.3046	12.3939	11.1853	10.0171	12.8717	13.4644	13.4827	13.1878	13.2623	10.7669	10.9811
YLR229C	116.501	131.626	114.743	94.3863	101.979	100.832	115.475	118.237	112.286	102.571	115.079
YLR230W	0	0	0.821398	0	0.27221	0.411984	0.300164	0.738102	0	0.441395	0
YLR231C	37.7841	46.3207	45.9295	39.6096	36.4625	39.1002	44.3211	45.583	40.8733	39.829	45.8687
YLR232W	0.881869	0.418428	0.479421	0.455771	0.317759	0.480921	0	0	0.935358	0.257627	0.241637
YLR233C	6.58786	8.11291	6.88508	7.37428	6.51794	6.79086	6.56883	7.51181	6.20365	7.02763	7.40568
YLR234W	4.86739	5.70151	5.29223	5.13599	4.80479	5.55764	5.82198	5.93206	4.88029	5.03606	5.79322
YLR235C	2.52225	2.48557	1.74037	0.752055	2.51676	2.38066	3.00648	2.55908	1.69775	2.38057	2.71128
YLR236C	4.64917	4.96335	4.42309	5.4063	7.74784	4.43693	7.61987	10.5042	6.16395	5.09323	5.41406
YLR237W	44.2936	46.7784	43.0034	36.0141	38.0135	35.6945	40.2814	39.1109	38.4955	37.5837	39.7481
YLR238W	10.5094	11.8037	12.905	12.8951	10.6189	11.9434	11.4174	12.5836	11.712	10.7564	13.2705
YLR239C	16.5232	17.5135	17.8153	20.2382	17.1791	16.5808	20.7295	21.3257	19.2612	19.3888	20.7463
YLR240W	21.5183	24.5614	24.7499	23.3583	22.0904	22.8459	24.9058	25.5658	21.1756	22.2147	24.2549
YLR241W	33.2189	40.8147	40.0625	36.5391	31.4894	34.3609	36.7963	37.2286	37.5269	35.3199	40.3047
YLR242C	13.7194	14.1843	14.6962	12.5238	13.3823	12.8164	13.6922	12.611	12.1083	11.9882	14.2804
YLR243W	29.6646	30.4155	26.1472	27.9844	28.5067	25.7696	27.0218	29.0329	26.969	25.1929	28.7916
YLR244C	154.675	153.413	139.826	133.669	144.542	136.335	135.766	139.142	136.604	136.061	132.793
YLR245C	33.9534	31.5299	36.3896	29.0795	26.391	29.8905	30.0648	33.6472	26.6238	31.3159	28.7077
YLR246W	7.73977	9.47169	9.73855	9.9912	9.29399	9.9409	11.7512	12.5747	10.4194	9.88325	12.235
YLR247C	21.9555	25.9031	27.0169	26.7811	22.7765	24.8133	26.2059	27.8411	24.5647	24.2141	27.1096
YLR248W	62.9094	77.0072	77.5647	68.4683	63.624	70.6984	76.4651	78.5982	73.9696	69.0791	81.3596
YLR249W	1916.69	2002.37	1584.35	1300.55	1840.09	1655.23	1627.27	1629.3	1803.22	1631.92	1536.49
YLR250W	67.2048	75.4483	78.8997	80.2027	78.1313	84.4717	85.0137	95.1239	89.2029	82.1119	91.2854
YLR251W	24.1259	32.9608	38.5221	30.54	19.5596	28.2919	28.8079	27.3834	26.2379	28.3894	36.4047
YLR252W	66.984	93.1969	110.889	91.7533	48.9979	65.0935	85.847	82.2984	66.907	79.0098	89.8379
YLR253W	18.4856	20.9966	18.7942	17.5582	18.8089	18.4456	20.1469	20.5521	20.3464	20.0069	21.2704
YLR254C	20.3086	25.0364	25.8025	22.8428	19.2579	24.2516	22.7485	23.4516	26.613	22.4867	22.5816
YLR255C	1.94017	0.986323	1.35611	1.71896	1.49805	2.04053	2.14745	1.42169	1.10242	1.70038	0.911341
YLR256W	78.9741	91.6287	86.3334	75.9258	76.6585	81.7919	80.1742	83.776	88.2079	76.0454	78.7496
YLR256W-A	1.11101	0.983583	1.5247	5.69293	1.58176	3.08112	1.6796	2.32319	1.35803	2.75485	1.60378
YLR257W	151.725	183.529	189.429	166.742	142.028	144.566	159.734	168.226	164.544	147.452	171.999
YLR258W	71.6595	103.51	109.354	83.9211	66.3275	93.545	111.383	99.6911	82.5091	94.9691	128.703
YLR259C	267.47	309.428	312.379	253.719	249.921	272.577	338.913	334.32	307.863	305.918	361.727
YLR260W	19.8028	22.3679	22.6602	21.2937	19.2917	20.5668	21.8653	22.3714	21.4802	21.2621	22.3546
YLR261C	55.9086	57.5645	62.9161	64.1467	52.579	54.8808	59.9778	53.5316	53.0732	61.0853	63.728
YLR262C	32.4582	30.0573	34.4982	34.7189	28.5816	30.9068	32.9078	31.3205	32.5508	30.4923	35.0752
YLR262C-A	924.675	963.896	1376.06	1906.75	1258.69	1482.23	1378.67	1400.77	1666.8	1626.25	1548.35
YLR263W	5.79454	6.02394	6.32863	6.26881	6.19337	5.77323	6.16973	6.36432	6.19435	5.43218	7.00031
YLR264C-A	0	0	4.79708	0	0	0	0	0	4.67959	0	9.67126
YLR264W	5331.44	4758.58	5710.65	5135.43	6502.87	6366.29	5821.78	5828.21	6394.02	6724.91	5864.89
YLR265C	13.8052	14.7382	17.7384	20.3344	15.7096	16.6646	18.1456	17.498	16.2058	16.3501	20.8253
YLR266C	17.9601	19.6088	19.9112	18.856	21.4304	20.999	21.623	21.9918	19.4484	19.8335	22.5962
YLR267W	26.0614	34.4086	38.484	34.7209	41.6559	47.0441	54.0257	55.3973	31.8802	38.3463	43.9407
YLR268W	65.5551	69.7759	65.6236	62.1585	60.9329	57.1719	57.8607	61.0152	58.6378	53.2666	53.7665
YLR269C	0.285315	0	0	0	0.154209	0.233392	0.340091	0.41814	0.226966	0.250054	0
YLR270W	85.2093	100.474	108.094	102.117	67.4775	73.0484	83.4462	88.5653	77.6599	87.1143	105.928
YLR271W	9.44835	11.1477	12.7726	13.5918	8.68413	10.2087	9.69638	12.6621	9.60611	9.5648	12.3353
YLR272C	18.3556	19.1416	18.6055	19.4338	18.1165	18.1197	17.8683	20.1366	18.0017	18.3641	19.0758
YLR273C	5.63891	6.46522	6.5271	5.84636	5.67864	5.8465	7.11986	6.5434	6.06728	6.15873	6.86133
YLR274W	20.2979	22.3968	21.5863	20.9881	19.3387	20.085	21.2162	22.7618	20.1222	21.1754	23.2096
YLR275W	82.7676	79.8575	87.5444	107.925	75.0571	83.0024	75.3347	89.3248	75.4828	88.0174	89.9559
YLR276C	49.3386	44.7435	41.4235	41.3043	47.7013	38.7942	41.0816	44.6507	43.4234	38.0932	42.5195
YLR277C	15.8389	16.5328	15.9578	15.6453	15.5041	15.4384	15.91	18.2457	16.8734	16.0892	16.7839
YLR278C	18.5313	20.6473	21.175	18.2488	19.8236	20.4849	20.9087	21.5233	18.9463	18.564	20.1354
YLR279W	0.825615	0.587605	1.00989	0.480035	0.557792	0.506523	1.47618	0.453738	0.164192	0.180895	0.678669
YLR280C	3.13847	4.26435	4.42062	1.54831	4.31786	3.96766	7.14191	4.1814	2.95056	3.00065	6.09788
YLR281C	1.3289	3.59405	4.00958	3.19366	3.95039	3.696	4.98968	3.01871	2.00854	3.37753	4.0418
YLR282C	0	0	0	0.242571	0	0	0	0	0.248908	0	0
YLR283W	12.3353	15.5943	15.276	15.7218	13.4019	13.6478	14.853	14.7074	12.9393	14.2556	15.8456
YLR284C	6.6143	7.77613	7.83088	5.84932	6.46138	5.69114	7.73812	7.00086	7.95089	6.69858	8.8604
YLR285C-A	265.314	304.381	290.625	156.563	297.499	181.399	198.246	159.594	207.905	159.644	270.174
YLR285W	25.6886	25.6889	30.3173	28.3176	28.7939	29.7915	31.7832	34.9074	34.3602	28.3085	34.214
YLR286C	428.379	433.695	381.58	346.572	455.627	400.943	410.235	407.987	399.212	377.863	386.075
YLR286W-A	10.4925	26.1369	29.9468	36.6037	19.8487	30.0405	21.887	26.91	54.2534	22.9893	21.5625
YLR287C	35.6058	34.4965	34.1642	39.0352	35.4928	31.0736	32.7841	35.673	33.6384	31.1742	33.2411
YLR287C-A	8835.77	7396.98	8624.77	14225.9	8965.15	10570.6	8359.31	8785.23	8718.14	9723.42	8397.84
YLR288C	9.28027	9.77531	9.80776	8.80595	8.41327	8.56309	9.92622	9.71988	8.44543	8.76232	10.1714
YLR289W	7.18527	7.07605	7.61571	7.61406	6.5657	5.96222	7.27076	8.44695	7.40178	7.27884	7.87521
YLR290C	37.6597	39.7975	42.3531	40.4181	41.4889	40.9799	41.984	43.7815	41.5929	34.357	43.9203
YLR291C	79.1327	82.6445	73.102	73.2185	78.4734	75.6662	77.8498	81.5465	74.6152	68.4998	74.4095
YLR292C	84.5121	85.4026	92.5063	93.3632	83.9864	79.9988	82.6626	84.5984	87.6683	83.029	83.3356
YLR293C	953.67	982.688	857.194	767.81	895.218	835.78	868.393	833.726	875.123	818.493	823.571
YLR294C	273.235	290.039	307.429	246.893	289.732	266.097	292.095	281.516	256.771	262.123	313.146
YLR295C	238.829	250.53	252.768	261.608	234.823	240.333	246.823	259.124	223.243	239.069	287.646
YLR296W	0	0.265274	0.911827	0.288949	0	0.91468	0	0	0	0	0.306385
YLR297W	33.231	38.1944	45.2766	42.5631	32.0173	41.7038	35.0592	36.2991	37.9284	37.4452	39.3628
YLR298C	16.5372	17.7475	18.6355	17.9686	18.4745	21.1969	20.7986	21.6597	19.4221	20.4277	19.3204
YLR299C-A	0	0	5.47691	10.4135	0	0	0	0	5.34277	0	0
YLR299W	7.53588	10.4879	11.962	9.95367	9.14393	12.274	13.1539	13.2456	13.1377	12.1941	14.845
YLR300W	304.574	322.505	283.686	242.836	294.496	260.051	293.713	288.421	298.983	282.333	301.805
YLR301W	227.374	244.167	229.706	218.003	207.529	191.922	209.354	212.95	201.596	206.411	210.976
YLR302C	0	0	0	0	0	0	0	0	0.203079	0	0
YLR303W	0	0	0	0	0	0	0	0	0	0	0
YLR304C	130.503	139.02	149.975	131.772	136.234	138.94	168.467	172.025	166.582	158.68	193.825
YLR305C	28.3292	31.7912	29.3108	27.8939	28.7802	30.8604	30.1392	31.7227	28.6778	28.7844	31.4281
YLR306W	15.8327	17.4563	15.8962	17.3115	14.7899	14.3738	16.5815	16.3631	15.2157	16.8437	17.7542
YLR307C-A	0	5.42536	0.888028	3.37689	5.88583	0.890806	3.89416	2.39392	0	0.9544	0.895164
YLR307W	0.53156	0.693589	0.397345	0.652468	0.383068	0.253647	0.422407	0.973777	0.493327	0.271755	0.546189
YLR308W	0	0	0	0	0	0	0.0502756	0.123627	0.0335523	0.0739309	0.0693422
YLR309C	16.0318	18.7892	20.0585	22.5889	17.1781	18.4843	19.8768	22.6462	22.2109	19.568	22.9611
YLR310C	29.1158	32.2173	31.9634	31.235	30.6175	33.5325	33.332	35.4061	31.667	30.3806	34.2627
YLR311C	0.881869	3.97507	5.99276	3.41829	4.28975	2.4046	7.00781	6.03125	2.10456	3.8644	7.2491
YLR312C	3.03923	4.12951	5.50751	4.83124	3.3351	5.07271	5.47065	5.9838	3.29684	4.52008	6.48547
YLR312W-A	26.2097	31.6551	28.6361	32.9409	26.6455	27.7976	28.7732	29.2241	26.0394	25.3073	27.9336
YLR313C	5.58672	6.02591	5.54461	6.79871	5.95717	5.8808	6.77542	7.0451	5.09876	5.88311	6.79956
YLR314C	66.6665	73.6938	77.6449	77.2659	69.3593	73.9925	77.8417	83.8584	84.5879	75.4508	85.4239
YLR315W	12.4336	14.7812	13.1475	13.2404	13.662	14.7534	12.9477	13.8167	11.5212	14.1302	15.4995
YLR316C	9.62014	9.55104	9.85552	8.96199	11.273	11.5065	12.2861	11.2849	11.0611	9.63565	10.6989
YLR317W	7.51043	9.57702	6.25207	6.55016	7.10376	5.88765	8.11302	6.64995	6.22342	6.4451	7.97436
YLR318W	6.6286	7.24872	6.7074	6.42341	6.73385	6.53049	6.25749	6.84266	5.61939	5.63976	7.24851
YLR319C	12.3117	14.4248	14.7907	14.7428	13.3458	14.6234	15.3796	16.1101	15.8276	13.9694	16.2085
YLR320W	8.76765	9.59666	9.91731	9.8995	9.06868	9.59552	9.54064	10.1914	9.68005	9.24567	10.4969
YLR321C	25.8599	25.8713	24.3533	25.36	23.427	23.3222	23.4125	26.4092	25.4617	23.4301	26.5426
YLR322W	0.438801	0.312303	0.715652	0.340174	0.711498	0.71789	0.261521	0.964618	2.09437	0	0.360701
YLR323C	15.3462	15.7981	14.883	17.2505	15.1965	13.8984	16.4631	16.3859	13.5157	14.026	14.7323
YLR324W	20.3699	25.7387	25.3468	22.681	20.0099	23.8966	25.9717	25.0492	24.1486	24.6386	28.7511
YLR325C	11485.7	9608.03	11124.8	13851.7	11846.7	11640.7	9574.51	10774.6	10692.7	11397.8	9813.37
YLR326W	11.0517	11.9297	16.5225	12.6612	13.1745	15.419	16.8328	17.1416	13.7246	15.6588	19.9359
YLR327C	375.745	633.287	846.846	703.209	356.333	527.988	643.657	698.47	534.539	671.746	1046.93
YLR328W	46.072	48.244	45.4808	38.8522	44.9703	45.2251	48.5916	50.1834	43.496	43.7895	43.6215
YLR329W	1.70567	1.97268	2.21676	1.65287	1.46926	1.87488	2.09666	2.26537	1.39924	1.82187	2.58509
YLR330W	47.1708	58.5171	56.6917	50.8052	50.4473	54.929	58.4452	59.6685	63.9374	56.9017	63.0502
YLR331C	0	0	0	0	0	0	0.268916	0.661262	0.179466	0	0
YLR332W	38.8369	42.0603	33.8765	30.8496	37.4874	32.7948	37.3647	36.8001	30.1857	31.0874	32.684
YLR333C	1932.95	1896.45	1782.62	1887.42	2069.52	1891.86	1742.02	1832.64	1882.76	1852.49	1752.52
YLR334C	0.66143	0.627669	0.359581	0.512765	0.238329	0.721412	0.525608	0.323117	0.350774	0.579685	1.08741
YLR335W	54.7695	59.3472	59.8393	53.8698	54.8404	56.1458	55.8957	57.8156	52.3622	53.2644	54.0581
YLR336C	14.4862	13.9777	13.6623	15.1884	14.658	12.6561	14.0615	16.5316	16.0008	14.4961	14.6213
YLR337C	11.7072	14.8984	14.1641	12.2478	11.1713	15.1585	13.4356	13.5111	11.9063	11.9954	13.7137
YLR338W	0.382304	0.238082	0.311755	0.037047	0.129144	0.351822	0.22785	0.105053	0.15206	0.251292	0.117848
YLR339C	0	0.3418	0.313298	0.670148	0.519133	0.157139	0.5152	0.281527	0.152813	0.252536	0.078954
YLR340W	1927.96	2011.42	1551.79	1215.39	1806.8	1648.93	1704.62	1548.12	1724.05	1548.37	1550.98
YLR341W	0.171916	0.227232	0.200273	0.114236	0.106192	0.2009	0.146372	0.0899819	0.234442	0.279814	0.262447
YLR342W	173.185	198.118	186.706	167.481	180.968	199.742	195.92	204.068	205.663	196.533	210.107
YLR342W-A	308.239	279.709	191.66	116.492	212.414	167.045	202.078	152.461	199.226	165.463	237.541
YLR343W	2.00993	3.40109	4.03065	3.27533	2.94863	3.87549	3.94818	4.07277	2.74094	4.29596	4.60254
YLR344W	1393.92	1280.99	1283.83	1169.36	1462.17	1319.24	1260.41	1294.08	1313.44	1291.37	1197.57
YLR345W	22.8779	28.6523	31.569	29.8004	22.3728	27.0775	29.6396	27.9016	26.7114	28.3335	32.4017
YLR346C	24.6783	28.3175	34.9094	39.8248	27.7655	25.955	34.2187	26.5717	28.4455	37.5186	47.6099
YLR347C	61.232	67.3951	65.1345	57.2585	59.4459	60.6931	63.3017	61.1665	60.7259	60.7258	62.9452
YLR347W-A	0	0	12.3116	7.80282	0	8.23338	8.99804	3.68769	4.00334	0	0
YLR348C	41.9927	46.8282	38.6017	31.3008	37.7708	37.6938	42.7203	40.7097	51.5184	42.5102	49.0275
YLR349W	0.676812	1.20425	1.47177	1.13683	1.03646	0.922737	1.54627	0.991893	1.88439	0.790888	1.1127
YLR350W	146.456	153.751	155.264	118.477	117.23	109.676	124.867	121.854	129.462	117.506	118.187
YLR351C	74.4515	83.6783	81.4546	74.3059	77.1686	81.4436	84.3463	80.6772	78.5366	78.9185	81.9565
YLR352W	12.4975	15.9324	15.3524	13.8793	12.7212	14.1088	13.9319	14.6976	12.6453	12.1257	15.6627
YLR353W	16.2179	18.1289	16.3834	16.0082	16.7563	18.171	18.022	17.7646	15.2415	16.2371	17.9844
YLR354C	523.393	547.683	522.518	436.608	495.912	472.431	504.973	494.818	476.138	475.207	491.889
YLR355C	1915.49	1990.07	1543.24	1158.79	2082.04	1840.64	1884.07	1783.39	2019.52	1731.4	1653.37
YLR356W	31.2962	37.7038	41.6176	42.4421	36.8851	41.8168	41.6282	43.7022	36.5049	42.0667	46.0432
YLR357W	23.453	23.3995	23.6441	21.8348	23.4809	23.1576	23.9364	24.5761	22.6634	21.9136	23.6958
YLR358C	0.554342	0.78907	0.527386	0.358121	0.6991	0.22673	0.550637	0.203102	0.220487	0.728747	0.987301
YLR359W	126.816	139.865	129.678	121.288	148.672	136.273	144.427	149.866	141.492	128.849	136.8
YLR360W	17.9889	18.2376	18.5915	17.8007	17.5216	17.3381	18.3492	19.2549	18.1577	17.1708	19.2099
YLR361C	15.412	17.8873	17.4484	17.4064	15.698	17.311	19.5832	20.0072	16.7099	16.3013	20.1449
YLR361C-A	37.4848	46.2708	53.4931	71.7409	51.2832	57.4933	70.1635	67.8109	65.6946	54.4113	72.6997
YLR362W	18.6992	21.7786	20.4061	17.848	19.8005	19.7576	20.9051	21.3481	22.0088	18.9991	21.9891
YLR363C	22.3978	25.7898	22.7435	22.2852	23.7103	23.7483	22.2765	21.2212	21.4488	21.5052	22.809
YLR363W-A	206.037	141.434	188.893	236.283	224.038	151.587	162.759	188.498	151.293	168.82	149.322
YLR364C-A	0	0	0	0	0	0	0	4.15584	0	0	0
YLR364W	16.5162	12.0104	18.153	22.8244	15.9129	12.0419	15.6212	15.5228	10.5679	11.9576	14.7571
YLR365W	3.11677	0.985895	0.564803	1.87929	2.05892	1.13314	1.65117	1.26882	1.65291	1.82105	0.854012
YLR366W	0.503639	1.07535	1.2321	0	1.63326	0	0.300164	1.10715	0.400641	0	0.414
YLR367W	799.118	787.529	672.582	666.195	745.852	708.081	646.827	643.622	723.633	693.98	652.9
YLR368W	18.2927	18.6926	18.6271	18.5973	17.9754	19.5774	17.9389	19.6863	17.9017	17.5973	19.1786
YLR369W	17.6136	20.569	19.9214	18.9256	17.3529	18.162	19.9695	21.5606	20.279	19.1481	21.2603
YLR370C	119.443	131.758	133.247	132.393	100.605	108.618	115.995	115.07	112.942	116.283	129.334
YLR371W	27.0546	30.067	30.1218	28.8839	26.3521	27.8055	29.3169	30.8559	28.0697	26.9743	29.5001
YLR372W	213.053	214.77	179.752	162.049	202.672	175.94	180.156	180.444	186.441	176.086	172.313
YLR373C	16.7487	17.6445	16.6619	15.2156	14.7694	15.3672	14.5495	16.2916	15.0478	15.7895	15.9292
YLR374C	1.03202	3.23183	2.52472	1.60012	2.45429	2.70146	2.58331	2.57118	2.46288	2.53253	3.90234
YLR375W	42.0004	48.066	45.5249	42.53	42.1469	48.0693	48.8232	47.3088	45.2969	42.7708	47.3267
YLR376C	6.18437	7.76741	8.89964	9.6357	6.98007	8.03473	8.31118	8.397	7.66881	7.70498	9.32003
YLR377C	0.692927	0.62295	0.624536	0.367546	0.571632	0.686155	0.673806	0.988786	0.377148	0.671214	0.659533
YLR378C	189.681	207.027	176.164	137.089	176.242	173.186	182.763	166.891	169.62	163.59	169.786
YLR379W	0.230976	0	0	0.358121	0.249678	0	0.550637	0	0.367478	0	0
YLR380W	88.9752	100.41	77.7247	66.37	75.2229	69.3507	71.615	72.5685	76.6023	67.8077	69.7389
YLR381W	7.37632	7.67859	8.02015	7.83246	7.11986	8.39874	8.49936	7.91661	7.12433	8.11025	8.09685
YLR382C	12.6638	14.7696	15.0324	13.7908	12.7594	13.7406	15.0595	14.9087	13.0962	13.6221	16.2139
YLR383W	9.76678	12.0693	11.2453	12.1043	10.2985	11.3958	11.7931	12.8395	11.7102	11.5008	12.8501
YLR384C	58.4738	65.7195	58.7658	55.1428	60.1711	59.7952	56.9727	60.2517	59.4583	57.5348	59.2129
YLR385C	20.5661	25.1319	25.9474	28.2773	23.3849	29.8376	23.0111	24.3113	16.8231	22.2754	23.1256
YLR386W	18.94	23.2655	21.5614	19.725	19.718	19.6996	20.2794	21.5929	20.7818	20.2536	22.8938
YLR387C	47.5348	53.716	56.2796	49.5497	49.5562	48.7015	52.3326	53.9845	50.9986	49.7248	52.9042
YLR388W	6248.74	4729.18	6151.56	9538.08	6853.18	7848.74	5864.78	6865.42	6583.66	7777.42	5631.34
YLR389C	45.7845	51.5526	48.1428	44.6936	44.6092	44.9848	45.6173	46.9993	45.7061	44.1117	47.0867
YLR390W	43.9697	57.2958	61.9565	43.6112	48.7533	51.836	61.4674	58.2796	54.2666	51.2863	66.4408
YLR390W-A	317.023	341.899	328.855	269.294	317.116	333.445	370.844	333.465	301.311	316.81	348.469
YLR392C	9.78998	10.7524	11.2674	10.0906	9.8371	9.61	10.8075	11.8857	10.1419	10.8226	11.5774
YLR393W	10.1934	13.4583	12.1272	9.54384	11.631	11.6818	13.0895	13.4233	10.5767	11.4799	14.6129
YLR394W	8.10032	9.71789	9.21607	9.83312	8.10082	8.76877	9.90115	9.77428	7.98713	9.54355	10.5461
YLR395C	751.748	755.561	943.222	1059.11	734.592	854.003	813.178	882.403	732.455	933.486	956.59
YLR396C	16.1205	17.1192	17.1076	16.807	17.1675	17.0699	17.0128	18.6994	15.1553	15.9152	17.5986
YLR397C	16.1637	16.9147	16.6149	15.6552	17.3598	16.4736	16.2268	18.688	17.8774	16.3098	16.7142
YLR398C	18.0011	22.4893	22.3406	21.6567	20.168	23.721	24.3551	24.1455	24.9187	22.2676	25.101
YLR399C	70.4284	78.5657	75.9776	66.7885	68.9782	69.5542	74.5207	74.5576	73.4141	70.0856	75.5451
YLR399W-A	0	0	0	0	0	0	0	0	0	0	0
YLR400W	0.388039	0.920582	1.05477	0.300822	0.76901	0.846457	0.693803	1.42171	1.02894	0.906885	0.21265
YLR401C	25.2788	23.8118	20.4384	20.6109	26.4578	24.2806	24.8435	25.6927	25.6006	21.0375	22.2357
YLR402W	106.184	80.153	91.8366	202.052	118.26	128.974	109.31	167.405	104.945	138.181	79.3497
YLR403W	29.6033	31.2822	31.6168	28.1676	33.3352	33.5115	33.2856	35.673	31.1635	28.0101	31.2871
YLR404W	14.6231	14.625	13.4834	12.4108	12.6561	12.6265	12.3609	15.3377	12.5449	11.6432	15.2023
YLR405W	11.8794	12.7912	12.796	12.6662	13.3749	12.6969	14.647	15.1151	15.9756	13.2453	13.4025
YLR406C	1438.08	1373.37	1355.65	1236.63	1497.37	1417.23	1331.88	1375.47	1471.05	1359.62	1271.38
YLR406C-A	9.42205	6.70585	19.2083	21.9129	17.8237	0	25.2696	17.2605	0	24.7728	15.4902
